"y1","y2","rnaseq_profile_id","sampling_region","sources"
-48.4977430004349,3.38919267332067,539575638,"Mouse VISp - L4","VIS"
12.265749883682,-27.3365887014335,539575640,"Mouse VISp - L4","VIS"
-48.1513513714032,2.65007124020497,539575642,"Mouse VISp - L4","VIS"
-48.1041390858289,1.98652466614368,539575644,"Mouse VISp - L4","VIS"
-44.6362721138806,11.6258746490897,539575646,"Mouse VISp - L4","VIS"
-8.149776465087,18.4832692876427,539575648,"Mouse VISp - L4","VIS"
-47.4773641003871,-0.242830837743768,539575650,"Mouse VISp - L4","VIS"
-48.290577601912,-2.18518802999545,539575652,"Mouse VISp - L4","VIS"
-33.0953769668067,-6.41865104499781,539575654,"Mouse VISp - L4","VIS"
-47.8697041072205,-1.85371178881938,539575656,"Mouse VISp - L4","VIS"
-43.9233979086935,12.7270022281342,539575658,"Mouse VISp - L4","VIS"
18.3408645886759,-33.0256728213075,539575660,"Mouse VISp - L4","VIS"
27.6553865488559,-24.2335116792143,539575662,"Mouse VISp - L4","VIS"
26.5917159261665,-25.5054796515402,539575664,"Mouse VISp - L4","VIS"
17.5603107488477,-33.0094758448313,539575666,"Mouse VISp - L4","VIS"
22.1072644686308,-41.5578648116184,539575668,"Mouse VISp - L4","VIS"
12.3915195280188,-35.7868388587229,539575670,"Mouse VISp - L4","VIS"
13.9583954415197,-34.5758663045652,539575672,"Mouse VISp - L4","VIS"
13.5645829306362,-35.2186407475044,539575674,"Mouse VISp - L4","VIS"
-49.1547703701434,-13.9745223168702,539575676,"Mouse VISp - L4","VIS"
12.9341363692352,-34.1863806176377,539575678,"Mouse VISp - L4","VIS"
1.82145448640438,28.946214214722,539575680,"Mouse VISp - L4","VIS"
1.48849094060928,42.2482689297218,539575682,"Mouse VISp - L4","VIS"
26.1617621422676,-22.9957948602561,539575684,"Mouse VISp - L4","VIS"
12.734177064314,-35.1985917771905,539575686,"Mouse VISp - L4","VIS"
0.513821055764509,27.545449020266,539575688,"Mouse VISp - L4","VIS"
22.0492654579882,19.6493084870972,539575690,"Mouse VISp - L4","VIS"
13.5772583750121,32.1998010969159,539575692,"Mouse VISp - L4","VIS"
5.22545829378563,23.0216173464812,539575694,"Mouse VISp - L4","VIS"
-9.29849975964171,51.0398870335687,539575696,"Mouse VISp - L4","VIS"
18.4001843451984,19.9551896536885,539575698,"Mouse VISp - L4","VIS"
8.67205768008915,37.847760258542,539575700,"Mouse VISp - L2/3","VIS"
11.8256269917197,22.0908464840367,539575702,"Mouse VISp - L2/3","VIS"
-15.6716194683094,48.5886632423199,539575704,"Mouse VISp - L2/3","VIS"
25.6165198418545,-39.3759834725855,539575706,"Mouse VISp - L2/3","VIS"
29.6112772240622,-38.0669180604947,539575708,"Mouse VISp - L2/3","VIS"
20.1199412884177,19.8024051744464,539575710,"Mouse VISp - L2/3","VIS"
4.32230616326265,37.8606416517901,539575712,"Mouse VISp - L2/3","VIS"
12.3612613616816,28.3680917326199,539575714,"Mouse VISp - L2/3","VIS"
6.08476230792908,4.89929169313361,539575732,"Mouse VISp - L2/3","VIS"
-41.1247587213192,18.3864126754908,539575734,"Mouse VISp - L2/3","VIS"
-32.8612590879837,-34.4656887576178,539575736,"Mouse VISp - L2/3","VIS"
-44.6400946224651,10.9726583861489,539575738,"Mouse VISp - L2/3","VIS"
-9.52151474376964,29.0799662661098,539575740,"Mouse VISp - L2/3","VIS"
-43.9855493233742,13.5082372266296,539575742,"Mouse VISp - L2/3","VIS"
18.6033181709836,-24.5998837406567,539575744,"Mouse VISp - L2/3","VIS"
15.3952610528304,-27.27147838793,539575746,"Mouse VISp - L2/3","VIS"
-45.2109187599338,14.8343128056632,539575748,"Mouse VISp - L2/3","VIS"
-41.1089764408868,14.7247385184719,539575750,"Mouse VISp - L2/3","VIS"
-44.1776482288001,13.1082399220761,539575752,"Mouse VISp - L2/3","VIS"
-40.9533136016103,16.3194852473588,539575754,"Mouse VISp - L2/3","VIS"
-40.8747135514614,3.80965088752761,539575756,"Mouse VISp - L2/3","VIS"
18.7162205655035,9.00591160475296,539575758,"Mouse VISp - L2/3","VIS"
-44.4198354159722,9.60371490454149,539575760,"Mouse VISp - L2/3","VIS"
7.57453812093171,41.1119318815467,539575762,"Mouse VISp - L2/3","VIS"
18.6559735534833,14.3005480894158,539575764,"Mouse VISp - L4","VIS"
-46.9103240440805,-3.1860476625421,539575766,"Mouse VISp - L4","VIS"
-43.4036423063103,14.2301613418331,539575768,"Mouse VISp - L4","VIS"
-3.6690903755513,30.3278907290393,539575770,"Mouse VISp - L4","VIS"
-41.5964293014154,16.3661241039112,539575772,"Mouse VISp - L4","VIS"
-41.305544109233,16.7279622993151,539575774,"Mouse VISp - L4","VIS"
-37.6171754611714,21.0447636450755,539575776,"Mouse VISp - L4","VIS"
-46.2933786523379,6.16662055187028,539575778,"Mouse VISp - L4","VIS"
-43.564374684294,13.4493714605004,539575780,"Mouse VISp - L4","VIS"
-41.0961916904788,17.1390491755796,539575782,"Mouse VISp - L4","VIS"
-40.764644506679,11.6261798669455,539575784,"Mouse VISp - L4","VIS"
-4.3425353655063,25.4248010916951,539575786,"Mouse VISp - L4","VIS"
-40.3889821335989,12.5494185575676,539575788,"Mouse VISp - L4","VIS"
-2.870763589788,30.5231012388821,539575790,"Mouse VISp - L4","VIS"
-46.2747696042265,-4.25838459966961,539575792,"Mouse VISp - L4","VIS"
-41.9621947446094,15.5470435532596,539575794,"Mouse VISp - L4","VIS"
-45.0966538981225,3.93611548792678,539575796,"Mouse VISp - L4","VIS"
-44.6749674186595,15.4782521410137,539575798,"Mouse VISp - L4","VIS"
-45.1554542461457,12.7493355447823,539575800,"Mouse VISp - L4","VIS"
-47.8402642697708,12.7245942069105,539575802,"Mouse VISp - L4","VIS"
-45.1554937614462,16.6190474072854,539575804,"Mouse VISp - L4","VIS"
-45.1650405863087,16.5350640316623,539575806,"Mouse VISp - L4","VIS"
-47.9694794701968,12.5408896344331,539575808,"Mouse VISp - L4","VIS"
-43.9478829007969,14.7793847382659,539575810,"Mouse VISp - L4","VIS"
-44.6252329103812,15.8495691645541,539575812,"Mouse VISp - L4","VIS"
-44.1031930768229,14.5645275129623,539575814,"Mouse VISp - L4","VIS"
-42.8568164042293,20.1094581261927,539575816,"Mouse VISp - L4","VIS"
-39.4942758904679,19.6044879242019,539575818,"Mouse VISp - L4","VIS"
-46.0320304730187,17.2609121054195,539575820,"Mouse VISp - L4","VIS"
-43.5547533884533,24.9485541397961,539575822,"Mouse VISp - L4","VIS"
-39.7108895115667,6.03303251947609,539575824,"Mouse VISp - L4","VIS"
-47.9003374048046,12.5126305598677,539575826,"Mouse VISp - L4","VIS"
-47.9486368078947,12.5095678619032,539575828,"Mouse VISp - L4","VIS"
-46.3984519948344,-4.79154516927428,539575830,"Mouse VISp - L4","VIS"
-46.3639727894911,-4.73119299928567,539575832,"Mouse VISp - L4","VIS"
13.010189712003,10.0208646554242,539575835,"Mouse VISp - L4","VIS"
-42.1754501235317,19.6858883728905,539575837,"Mouse VISp - L4","VIS"
-46.1628688082154,17.1323609671172,539575839,"Mouse VISp - L4","VIS"
-48.0042575315839,12.5808235089676,539575841,"Mouse VISp - L4","VIS"
-47.9256807374318,12.5060526063432,539575843,"Mouse VISp - L4","VIS"
-41.1229007557933,14.964793942026,539575845,"Mouse VISp - L2/3","VIS"
-9.26601123443071,43.0434420253969,539575847,"Mouse VISp - L2/3","VIS"
-1.94582116072001,36.4138325403113,539575849,"Mouse VISp - L2/3","VIS"
0.186171358636505,32.0490959133491,539575851,"Mouse VISp - L2/3","VIS"
-5.24632503052008,18.9783280205181,539575853,"Mouse VISp - L2/3","VIS"
19.5889564643898,18.2038875520334,539575855,"Mouse VISp - L2/3","VIS"
0.0483389280781052,31.8276567015783,539575857,"Mouse VISp - L2/3","VIS"
-9.24333721315744,43.3770821971529,539575859,"Mouse VISp - L2/3","VIS"
-6.47803874710194,18.8352643723785,539575861,"Mouse VISp - L2/3","VIS"
-9.44157280495485,27.9842223107778,539575863,"Mouse VISp - L2/3","VIS"
-6.94248212241168,39.2632278135369,539575865,"Mouse VISp - L2/3","VIS"
-3.23526223753877,41.2903897505374,539575867,"Mouse VISp - L2/3","VIS"
-15.1604051702907,36.1659298748653,539575869,"Mouse VISp - L2/3","VIS"
13.1302480722326,14.9378809097854,539575871,"Mouse VISp - L2/3","VIS"
-11.3546197816602,47.8013783389314,539575873,"Mouse VISp - L2/3","VIS"
-8.31193552048044,16.8972499744129,539575877,"Mouse VISp - L2/3","VIS"
5.6761191816171,36.6616872671636,539575879,"Mouse VISp - L2/3","VIS"
-13.4949909470946,-5.22717741144632,539575881,"Mouse VISp - L2/3","VIS"
-5.57129712013282,-42.2862362430671,539575883,"Mouse VISp - L2/3","VIS"
0.341413621993388,36.5034218766471,539575885,"Mouse VISp - L2/3","VIS"
-4.06330611902303,-4.75824569159409,539575887,"Mouse VISp - L2/3","VIS"
-5.80068491544046,17.7221656083476,539575889,"Mouse VISp - L2/3","VIS"
-7.9682342291295,39.3613382873132,539575891,"Mouse VISp - L2/3","VIS"
12.1851978409546,-17.1671898248847,539575909,"Mouse VISp - L2/3","VIS"
17.6872238075712,16.2672139208186,539575911,"Mouse VISp - L2/3","VIS"
-2.7591040427081,-42.2485527754089,539575913,"Mouse VISp - L2/3","VIS"
4.77871187020511,-25.8608627829938,539575915,"Mouse VISp - L2/3","VIS"
-1.85705787166871,-42.3260992861017,539575917,"Mouse VISp - L2/3","VIS"
11.7935611195964,-17.0670855145519,539575919,"Mouse VISp - L2/3","VIS"
-16.3081165812682,-8.58869701702987,539575921,"Mouse VISp - L2/3","VIS"
15.6765950752042,-27.6388609942442,539575923,"Mouse VISp - L2/3","VIS"
-16.0867757691179,-8.67237737919393,539575925,"Mouse VISp - L2/3","VIS"
-17.5342884440662,-8.73482489888987,539575927,"Mouse VISp - L2/3","VIS"
16.9897225194297,6.11143724245871,539575929,"Mouse VISp - L2/3","VIS"
-7.68990938618615,-9.1473519000518,539575931,"Mouse VISp - L2/3","VIS"
-9.58587016671112,-50.1164462430357,539575933,"Mouse VISp - L2/3","VIS"
-10.0366348557203,-49.9669026536893,539575935,"Mouse VISp - L2/3","VIS"
28.0106511376127,-8.43872004538147,539575937,"Mouse VISp - L2/3","VIS"
14.8647185969852,-17.4540883117376,539575939,"Mouse VISp - L2/3","VIS"
-18.3300552754464,-4.40603805962782,539575941,"Mouse VISp - L2/3","VIS"
-2.46743768961476,-37.1913692783175,539575943,"Mouse VISp - L2/3","VIS"
-18.0643949838424,-5.56614892265292,539575945,"Mouse VISp - L2/3","VIS"
-8.62368098657435,27.7084271279826,539575947,"Mouse VISp - L2/3","VIS"
-19.0257260214434,-2.36364571563148,539575949,"Mouse VISp - L2/3","VIS"
-23.3589761953001,-2.88317581416755,539575951,"Mouse VISp - L2/3","VIS"
17.399299665598,-34.8168287290297,539575953,"Mouse VISp - L2/3","VIS"
-22.2775592257555,-3.22404303160847,539575955,"Mouse VISp - L2/3","VIS"
14.641015243244,-26.904183192354,539575957,"Mouse VISp - L2/3","VIS"
-3.14730800596437,-43.1350537527782,539575959,"Mouse VISp - L2/3","VIS"
-14.3713798882266,12.4871547382784,539575961,"Mouse VISp - L2/3","VIS"
21.3072640690682,11.8333523785306,539575963,"Mouse VISp - L2/3","VIS"
12.3265595618056,-35.1757656387834,539575965,"Mouse VISp - L2/3","VIS"
-11.4552239593208,9.24649232845884,539575967,"Mouse VISp - L2/3","VIS"
-10.7706353324558,18.965142064274,539575969,"Mouse VISp - L2/3","VIS"
-3.2733097158321,-40.8972539793293,539575973,"Mouse VISp - L2/3","VIS"
20.4552694877793,10.3800417228313,539575976,"Mouse VISp - L2/3","VIS"
0.311027421740651,45.2567281615029,539575980,"Mouse VISp - L2/3","VIS"
1.89350616667371,31.0906257798398,539575982,"Mouse VISp - L2/3","VIS"
-5.98917025023429,-42.8964233064798,539575984,"Mouse VISp - L2/3","VIS"
17.2911672650048,-37.2442896085955,539575987,"Mouse VISp - L2/3","VIS"
-17.8279041384086,-4.84942223297926,539575989,"Mouse VISp - L2/3","VIS"
-17.9226807035514,-8.70818103941789,539575992,"Mouse VISp - L2/3","VIS"
19.4571594535754,11.15023659821,539575994,"Mouse VISp - L2/3","VIS"
-17.9298203259668,-4.88282889374634,539575996,"Mouse VISp - L2/3","VIS"
-14.3774504442016,6.67162767077294,539575999,"Mouse VISp - L2/3","VIS"
-19.7905575643317,4.7639782385166,539576001,"Mouse VISp - L2/3","VIS"
-23.4127607832814,3.52515552777021,539576003,"Mouse VISp - L2/3","VIS"
2.68265654747076,4.44770172529273,539576005,"Mouse VISp - L2/3","VIS"
-3.44081954132056,41.4485610715852,539576007,"Mouse VISp - L2/3","VIS"
4.58507129767811,3.05138815734845,539576009,"Mouse VISp - L2/3","VIS"
4.74274543967877,4.54885511224081,539576011,"Mouse VISp - L2/3","VIS"
-15.4122297061606,6.43009056091625,539576013,"Mouse VISp - L2/3","VIS"
5.44081968659009,4.33897191635686,539576015,"Mouse VISp - L2/3","VIS"
-17.5614705451243,5.90373069099612,539576017,"Mouse VISp - L2/3","VIS"
4.1282708296919,3.21873239378801,539576019,"Mouse VISp - L2/3","VIS"
-18.843407508342,5.12285491560874,539576021,"Mouse VISp - L2/3","VIS"
-1.63471223544649,45.5068556866384,539576023,"Mouse VISp - L2/3","VIS"
-11.0722291585286,38.3235224345873,539576026,"Mouse VISp - L2/3","VIS"
4.21295076847333,3.55489545585597,539576029,"Mouse VISp - L2/3","VIS"
-13.5867407068602,9.63445313771194,539576031,"Mouse VISp - L2/3","VIS"
-21.4442673754428,3.91321738678319,539576033,"Mouse VISp - L2/3","VIS"
-18.6146230828191,5.44735132995938,539576035,"Mouse VISp - L2/3","VIS"
-15.5424747603325,11.9503331877688,539576038,"Mouse VISp - L2/3","VIS"
-0.899796748859113,32.8525827504826,539576040,"Mouse VISp - L2/3","VIS"
-4.70147072655387,31.6049802850299,539576042,"Mouse VISp - L2/3","VIS"
2.40607804461517,-0.915303733271163,539576044,"Mouse VISp - L4","VIS"
-17.5877352343516,13.2789536108511,539576046,"Mouse VISp - L4","VIS"
-9.22539862714732,27.3677271711865,539576048,"Mouse VISp - L4","VIS"
-17.6014118450735,13.0887428343688,539576050,"Mouse VISp - L4","VIS"
-48.557589975285,-1.29496676078244,539576052,"Mouse VISp - L4","VIS"
-46.6455945485671,4.40952620507875,539576054,"Mouse VISp - L4","VIS"
-42.0454307110196,12.016983249117,539576056,"Mouse VISp - L4","VIS"
-48.3461550638665,-1.22476314228779,539576058,"Mouse VISp - L4","VIS"
-46.626163665129,4.74163390957374,539576060,"Mouse VISp - L4","VIS"
-46.5812932448717,4.99808143517376,539576062,"Mouse VISp - L4","VIS"
-43.4859169168112,24.7605068656301,539576064,"Mouse VISp - L4","VIS"
-48.2523480034046,-1.35737249784682,539576066,"Mouse VISp - L4","VIS"
-41.8841741516028,13.6319647476275,539576068,"Mouse VISp - L4","VIS"
-48.1732326424407,-2.57992989360538,539576070,"Mouse VISp - L4","VIS"
-45.4062258431944,16.699620573465,539576072,"Mouse VISp - L4","VIS"
-36.3734909541893,16.7728097811679,539576074,"Mouse VISp - L4","VIS"
-43.5546011451093,24.9290784862853,539576092,"Mouse VISp - L4","VIS"
-41.6976533977854,13.5045317185088,539576094,"Mouse VISp - L4","VIS"
-48.2797779188882,-2.43444187481527,539576096,"Mouse VISp - L4","VIS"
-43.3326566114753,23.7963541537609,539576098,"Mouse VISp - L4","VIS"
-38.4664058762135,17.4772380503937,539576100,"Mouse VISp - L4","VIS"
-48.1536482088082,-2.4609335903856,539576102,"Mouse VISp - L4","VIS"
-47.8838457247701,-2.6626016318159,539576104,"Mouse VISp - L4","VIS"
-46.180678572707,-1.63600655657972,539576106,"Mouse VISp - L4","VIS"
-43.4214356511851,24.6288837176163,539576108,"Mouse VISp - L4","VIS"
-38.6389523518095,-5.37533824068417,539576110,"Mouse VISp - L4","VIS"
-47.9020959763453,-3.10458705475345,539576112,"Mouse VISp - L4","VIS"
-39.2672291753207,11.6412688421184,539576114,"Mouse VISp - L4","VIS"
16.5191247292656,-5.53550875012833,539576116,"Mouse VISp - L4","VIS"
13.715172343784,-6.85564546447521,539576118,"Mouse VISp - L4","VIS"
14.1459611414218,-4.7391309509783,539576120,"Mouse VISp - L4","VIS"
11.0477414793085,-3.15161191267769,539576122,"Mouse VISp - L4","VIS"
12.5079425383346,-1.77966115361193,539576124,"Mouse VISp - L4","VIS"
15.1746261193011,-4.7518936222065,539576126,"Mouse VISp - L4","VIS"
11.043252198926,-3.08895064173848,539576128,"Mouse VISp - L4","VIS"
10.3834155857998,-3.7776033765148,539576130,"Mouse VISp - L4","VIS"
13.1945106336707,-0.316390755512521,539576132,"Mouse VISp - L4","VIS"
9.33627134959728,-0.766814072983108,539576134,"Mouse VISp - L4","VIS"
12.9947697576027,-8.56957554267051,539576138,"Mouse VISp - L4","VIS"
17.4283130971826,-6.95850354294411,539576140,"Mouse VISp - L4","VIS"
15.2598017899365,-2.78486891205039,539576142,"Mouse VISp - L4","VIS"
9.32159914044906,-11.3950915878201,539576144,"Mouse VISp - L4","VIS"
9.47088752550073,-1.06183703327712,539576146,"Mouse VISp - L4","VIS"
9.55266910213621,1.07712002831138,539576148,"Mouse VISp - L4","VIS"
-46.603119000839,-4.0273230778887,539576150,"Mouse VISp - L4","VIS"
9.67888085551883,0.772660382242642,539576152,"Mouse VISp - L4","VIS"
9.41366391447256,1.03791392647546,539576154,"Mouse VISp - L4","VIS"
12.1560595219407,-2.16901814720489,539594289,"Mouse VISp - L5","VIS"
9.61489826337303,-3.68734227155685,539594291,"Mouse VISp - L5","VIS"
11.0628753339547,-1.66432213895718,539594293,"Mouse VISp - L2/3","VIS"
14.9158720976383,-0.587012379599866,539594295,"Mouse VISp - L2/3","VIS"
17.2938474482912,-6.98019323869593,539594297,"Mouse VISp - L2/3","VIS"
-10.9845559310012,-0.898757989907339,539594299,"Mouse VISp - L2/3","VIS"
-16.2267706764747,-22.0566883554463,539594301,"Mouse VISp - L2/3","VIS"
-19.729631688117,-17.6366051508283,539594303,"Mouse VISp - L6","VIS"
-15.194854660652,-23.529844819381,539594305,"Mouse VISp - L5","VIS"
-18.7872910684172,-30.3867807755212,539594307,"Mouse VISp - L5","VIS"
-9.81522702522957,-0.426548087864085,539594309,"Mouse VISp - L5","VIS"
-19.6357186649696,-26.5249152343023,539594311,"Mouse VISp - L5","VIS"
-1.55357628184375,-5.6034431527512,539594313,"Mouse VISp - L5","VIS"
-7.60199474678517,-24.0657161577455,539594315,"Mouse VISp - L5","VIS"
-2.42304407259073,-3.0587468253159,539594317,"Mouse VISp - L5","VIS"
-1.31123257139883,-9.83699771228004,539594319,"Mouse VISp - L5","VIS"
-17.0018999711582,-27.1998162141917,539594321,"Mouse VISp - L5","VIS"
-14.4083107863877,-27.7180509200784,539594323,"Mouse VISp - L5","VIS"
-12.842957222688,-26.7138268723002,539594325,"Mouse VISp - L5","VIS"
-11.5202846403412,-23.8119082060687,539594327,"Mouse VISp - L5","VIS"
-20.151397580569,-29.7141509707599,539594329,"Mouse VISp - L5","VIS"
-24.6941918978195,-19.8124496961799,539594331,"Mouse VISp - L5","VIS"
-18.9207100521087,-22.5464945717024,539594333,"Mouse VISp - L5","VIS"
1.29750312047662,-10.6171858662564,539594337,"Mouse VISp - L5","VIS"
-20.0563048528828,-20.2297416638847,539594339,"Mouse VISp - L5","VIS"
-18.0486755875753,-21.095504351826,539594341,"Mouse VISp - L5","VIS"
-2.2228728466637,-14.2366483253968,539594343,"Mouse VISp - L5","VIS"
-17.8933726202719,-21.3580465576915,539594345,"Mouse VISp - L5","VIS"
-16.89368210279,-20.8533409200685,539594347,"Mouse VISp - L5","VIS"
-16.9214532271724,-20.5589063300074,539594349,"Mouse VISp - L5","VIS"
-17.977241427332,-28.2703552422178,539594351,"Mouse VISp - L5","VIS"
-15.5028298990043,-23.6183072165781,539594371,"Mouse VISp - L5","VIS"
-27.9876588066967,-0.686223182782009,539594373,"Mouse VISp - L5","VIS"
-3.96783034598527,-39.8161389987625,539594375,"Mouse VISp - L5","VIS"
-7.29420479628214,-38.8304720237601,539594377,"Mouse VISp - L5","VIS"
-20.4084770033897,-29.5003213330032,539594379,"Mouse VISp - L5","VIS"
-16.3713337253699,-23.0835037197042,539594381,"Mouse VISp - L5","VIS"
-14.5194126553479,-17.1112265468568,539594383,"Mouse VISp - L5","VIS"
-9.31046976100105,-48.505259057175,539594385,"Mouse VISp - L5","VIS"
-13.179740339751,-22.2370722131177,539594387,"Mouse VISp - L5","VIS"
-16.2959435450886,-22.4098932949401,539594389,"Mouse VISp - L5","VIS"
-27.3339777519102,-36.3195149244194,539594391,"Mouse VISp - L5","VIS"
-29.0885603434042,-33.6105248161511,539594393,"Mouse VISp - L5","VIS"
-13.1052152257534,-26.5435551285189,539594395,"Mouse VISp - L5","VIS"
-12.9366206571158,-22.0322632443157,539594397,"Mouse VISp - L5","VIS"
-46.2970381627981,-2.55869314946311,539594399,"Mouse VISp - L5","VIS"
-46.4443255224088,3.15174600144386,539594401,"Mouse VISp - L5","VIS"
-47.7672711760695,-0.750629538565856,539594403,"Mouse VISp - L6","VIS"
-47.3523150719333,2.57073476632308,539594405,"Mouse VISp - L6","VIS"
-44.6090748197734,7.09599265580031,539594407,"Mouse VISp - L6","VIS"
-47.6628270533363,2.25586557625009,539594409,"Mouse VISp - L6","VIS"
-46.6229593613539,2.66842146146288,539594411,"Mouse VISp - L6","VIS"
-41.5642748351823,20.2916592916469,539594413,"Mouse VISp - L6","VIS"
-43.4288321281196,24.4566043965908,539594415,"Mouse VISp - L6","VIS"
-47.6475069285735,2.40754057241595,539594417,"Mouse VISp - L6","VIS"
-41.7992855958385,6.01084949126883,539594419,"Mouse VISp - L4","VIS"
-47.8480525077071,2.24093008830241,539594421,"Mouse VISp - L4","VIS"
-43.6717235360047,4.68097264217917,539594423,"Mouse VISp - L4","VIS"
-40.9533511686018,18.0403889426429,539594425,"Mouse VISp - L4","VIS"
-47.6633005663702,2.09802502287936,539594427,"Mouse VISp - L4","VIS"
-40.2984738222629,3.86395092870174,539594429,"Mouse VISp - L4","VIS"
-39.3573667259352,-5.0060813608418,539594431,"Mouse VISp - L4","VIS"
-47.4331578726775,0.848886534108623,539594433,"Mouse VISp - L4","VIS"
-48.1789795550437,-2.21888749696458,539594435,"Mouse VISp - L6","VIS"
-47.3308429830061,2.02918701522837,539594437,"Mouse VISp - L6","VIS"
-47.7186175231051,1.41001691630468,539594439,"Mouse VISp - L6","VIS"
-44.7026693156333,-1.85611845066475,539594441,"Mouse VISp - L6","VIS"
-47.8522543891517,-2.71358807350333,539594443,"Mouse VISp - L6","VIS"
-46.3348449092604,-4.66992118823588,539594445,"Mouse VISp - L6","VIS"
9.65135952575156,-2.74183002224743,539594447,"Mouse VISp - L6","VIS"
16.0231061605683,-3.14808339404128,539594449,"Mouse VISp - L6","VIS"
9.64414910446735,-4.29652483575459,539594451,"Mouse VISp - L6","VIS"
12.6721094041882,-3.57452549570469,539594453,"Mouse VISp - L6","VIS"
14.6465826918918,-2.98281379887521,539594455,"Mouse VISp - L6","VIS"
11.6323097438666,-3.20108412977624,539594457,"Mouse VISp - L6","VIS"
11.3972133293873,-4.26937613186455,539594459,"Mouse VISp - L6","VIS"
-46.7258761836442,4.67671419087778,539594461,"Mouse VISp - L6","VIS"
10.9818606539079,-2.05842448229297,539594463,"Mouse VISp - L6","VIS"
16.1444484837778,-1.93137068506893,539594465,"Mouse VISp - L6","VIS"
10.2348654966394,-2.85114136195902,539594601,"Mouse VISp - L6","VIS"
15.7910046756667,-7.8100640379548,539594603,"Mouse VISp - L6","VIS"
16.446589635977,-2.03402122294038,539594605,"Mouse VISp - L6","VIS"
10.6178292585337,0.37828429549691,539594607,"Mouse VISp - L6","VIS"
12.6859751859587,-3.71393648854664,539594609,"Mouse VISp - L6","VIS"
14.0909041971209,-2.26099687766265,539594611,"Mouse VISp - L6","VIS"
9.72684659792559,2.11295093399202,539594613,"Mouse VISp - L6","VIS"
11.8760209941014,-3.68267274745943,539594615,"Mouse VISp - L6","VIS"
16.211246537124,-2.95663322400766,539594617,"Mouse VISp - L6","VIS"
11.8260057570357,-4.62846898068486,539594619,"Mouse VISp - L6","VIS"
7.67038430554394,3.19945288765411,539594621,"Mouse VISp - L6","VIS"
16.6474222743396,-6.54704791436612,539594623,"Mouse VISp - L6","VIS"
17.2022642674502,-6.69112745054991,539594625,"Mouse VISp - L6","VIS"
16.7778499443651,-7.31484682634077,539594627,"Mouse VISp - L6","VIS"
-16.4483252865921,-18.177958134299,539594629,"Mouse VISp - L6","VIS"
-21.3159556989329,-27.2871619830271,539594631,"Mouse VISp - L6","VIS"
-15.7702147618344,-23.3224400517351,539594793,"Mouse VISp - L6","VIS"
1.09844529217211,-11.1698201887726,539594795,"Mouse VISp - L6","VIS"
-16.6512668547208,-20.7059125284087,539594797,"Mouse VISp - L6","VIS"
-21.622732522611,-19.5375327253875,539594799,"Mouse VISp - L6","VIS"
-17.4507522842487,-27.6225050109367,539594801,"Mouse VISp - L6","VIS"
-16.7815396429335,-16.4396427058986,539594803,"Mouse VISp - L6","VIS"
-5.88205940879361,5.63265393372129,539594805,"Mouse VISp - L6","VIS"
-1.07856330571505,-4.87555016930134,539594807,"Mouse VISp - L6","VIS"
-4.27937710278763,3.71026959209745,539594809,"Mouse VISp - L6","VIS"
-21.2559859094051,-27.0139818551502,539594811,"Mouse VISp - L6","VIS"
-21.8344496709665,-20.7992161067146,539594813,"Mouse VISp - L6","VIS"
-16.6436121393812,-16.5285012395353,539594815,"Mouse VISp - L6","VIS"
-21.9479885698022,-26.0185249365375,539594817,"Mouse VISp - L6","VIS"
-20.2337234026634,-17.9124982787603,539594819,"Mouse VISp - L6","VIS"
-16.6541620731483,-20.4947812304063,539594821,"Mouse VISp - L6","VIS"
-5.39480760354145,-1.32014703001279,539594823,"Mouse VISp - L6","VIS"
-15.3474614603845,-23.9502015812475,539594825,"Mouse VISp - L6","VIS"
-12.7944545429974,-26.5298019027742,539594827,"Mouse VISp - L6","VIS"
-16.3527230506085,-22.8484402906982,539594829,"Mouse VISp - L6","VIS"
2.06135236857804,-12.2712511767591,539594831,"Mouse VISp - L6","VIS"
-13.2923234155435,-26.3119888919245,539594833,"Mouse VISp - L6","VIS"
-20.4398149764198,-29.537853182043,539594835,"Mouse VISp - L6","VIS"
-32.888989370209,-4.83463913666915,539594837,"Mouse VISp - L6","VIS"
-13.4992163503883,-24.6330869962501,539594839,"Mouse VISp - L6","VIS"
-16.4811899462385,-20.637253872576,539594841,"Mouse VISp - L6","VIS"
-35.8137779988819,18.8185919351339,539594843,"Mouse VISp - L6","VIS"
-1.39350302922247,-35.5170980273204,539594845,"Mouse VISp - L6","VIS"
-26.152957184544,-36.8828142852643,539594847,"Mouse VISp - L6","VIS"
-26.1924301216736,-36.9637593567788,539594849,"Mouse VISp - L6","VIS"
-0.958422722746654,-40.8171616535682,539594851,"Mouse VISp - L6","VIS"
-30.1493731172635,0.355472230357752,539594853,"Mouse VISp - L6","VIS"
-12.2339064800549,-21.4876105408939,539594855,"Mouse VISp - L6","VIS"
-33.9723723302124,-4.76966106269792,539594991,"Mouse VISp - L6","VIS"
-25.3070209119052,-25.3109908303627,539594993,"Mouse VISp - L6","VIS"
-23.21552315042,-24.9516916365143,539594995,"Mouse VISp - L6","VIS"
-15.0263847200983,-19.8882210501293,539594997,"Mouse VISp - L6","VIS"
-21.7786912612575,-27.8177060197564,539594999,"Mouse VISp - L6","VIS"
-33.080274749931,-34.0822564265057,539595001,"Mouse VISp - L6","VIS"
