"rnaseq_profile_id","sampling_region","sources"
502833135,"Mouse VISp - L5","VIS"
502833139,"Mouse VISp - L5","VIS"
502833145,"Mouse VISp - L5","VIS"
502833148,"Mouse VISp - L5","VIS"
502833151,"Mouse VISp - L5","VIS"
502833156,"Mouse VISp - L5","VIS"
502833161,"Mouse VISp - L5","VIS"
502833163,"Mouse VISp - L5","VIS"
502833165,"Mouse VISp - L5","VIS"
502833170,"Mouse VISp - L4","VIS"
502833172,"Mouse VISp - L4","VIS"
502833174,"Mouse VISp - L4","VIS"
502833177,"Mouse VISp - L4","VIS"
502833180,"Mouse VISp - L4","VIS"
502833185,"Mouse VISp - L4","VIS"
502833189,"Mouse VISp - L4","VIS"
502833193,"Mouse VISp - L4","VIS"
502833196,"Mouse VISp - L4","VIS"
502833202,"Mouse VISp - L4","VIS"
502833207,"Mouse VISp - L4","VIS"
502833210,"Mouse VISp - L4","VIS"
502833213,"Mouse VISp - L4","VIS"
502833217,"Mouse VISp - L4","VIS"
502833222,"Mouse VISp - L4","VIS"
502833225,"Mouse VISp - L4","VIS"
502833232,"Mouse VISp - L2/3","VIS"
502833234,"Mouse VISp - L2/3","VIS"
502833236,"Mouse VISp - L2/3","VIS"
502833238,"Mouse VISp - L2/3","VIS"
502833240,"Mouse VISp - L2/3","VIS"
502833242,"Mouse VISp - L2/3","VIS"
502833244,"Mouse VISp - L2/3","VIS"
502833246,"Mouse VISp - L2/3","VIS"
502833248,"Mouse VISp - L2/3","VIS"
502833250,"Mouse VISp - L2/3","VIS"
502833252,"Mouse VISp - L2/3","VIS"
502833254,"Mouse VISp - L2/3","VIS"
502833257,"Mouse VISp - L2/3","VIS"
502833286,"Mouse VISp - L2/3","VIS"
502833289,"Mouse VISp - L2/3","VIS"
502833292,"Mouse VISp - L2/3","VIS"
502833295,"Mouse VISp - L1","VIS"
502833298,"Mouse VISp - L1","VIS"
502833302,"Mouse VISp - L1","VIS"
502833305,"Mouse VISp - L1","VIS"
502833308,"Mouse VISp - L1","VIS"
502833311,"Mouse VISp - L1","VIS"
502833314,"Mouse VISp - L1","VIS"
502833316,"Mouse VISp - L1","VIS"
502833318,"Mouse VISp - L2/3","VIS"
502833320,"Mouse VISp - L2/3","VIS"
502833322,"Mouse VISp - L2/3","VIS"
502833324,"Mouse VISp - L2/3","VIS"
502833326,"Mouse VISp - L2/3","VIS"
502833330,"Mouse VISp - L2/3","VIS"
502833332,"Mouse VISp - L2/3","VIS"
502833350,"Mouse VISp - L6","VIS"
502833352,"Mouse VISp - L6","VIS"
502833354,"Mouse VISp - L6","VIS"
502833356,"Mouse VISp - L6","VIS"
502833358,"Mouse VISp - L6","VIS"
502833360,"Mouse VISp - L6","VIS"
502833362,"Mouse VISp - L6","VIS"
502833364,"Mouse VISp - L6","VIS"
502833366,"Mouse VISp - L6","VIS"
502833368,"Mouse VISp - L6","VIS"
502833370,"Mouse VISp - L6","VIS"
502833372,"Mouse VISp - L6","VIS"
502833375,"Mouse VISp - L6","VIS"
502833378,"Mouse VISp - L6","VIS"
502833381,"Mouse VISp - L6","VIS"
502833384,"Mouse VISp - L6","VIS"
502833387,"Mouse VISp - L6","VIS"
502833391,"Mouse VISp - L6","VIS"
502833394,"Mouse VISp - L6","VIS"
502833397,"Mouse VISp - L6","VIS"
502833401,"Mouse VISp - L6","VIS"
502833404,"Mouse VISp - L6","VIS"
502833407,"Mouse VISp - L6","VIS"
502833410,"Mouse VISp - L6","VIS"
502833413,"Mouse VISp - L5","VIS"
502833416,"Mouse VISp - L5","VIS"
502833419,"Mouse VISp - L5","VIS"
502833442,"Mouse VISp - L5","VIS"
502833444,"Mouse VISp - L5","VIS"
502833446,"Mouse VISp - L5","VIS"
502833448,"Mouse VISp - L5","VIS"
502833450,"Mouse VISp - L5","VIS"
502833452,"Mouse VISp - L5","VIS"
502833454,"Mouse VISp - L5","VIS"
502833456,"Mouse VISp - L5","VIS"
502833458,"Mouse VISp - L5","VIS"
502833460,"Mouse VISp - L5","VIS"
502833462,"Mouse VISp - L5","VIS"
502833464,"Mouse VISp - L5","VIS"
502833466,"Mouse VISp - L5","VIS"
502833468,"Mouse VISp - L4","VIS"
502833470,"Mouse VISp - L4","VIS"
502833472,"Mouse VISp - L4","VIS"
502833474,"Mouse VISp - L4","VIS"
502833476,"Mouse VISp - L4","VIS"
502833478,"Mouse VISp - L4","VIS"
502833480,"Mouse VISp - L4","VIS"
502833482,"Mouse VISp - L4","VIS"
502833484,"Mouse VISp - L4","VIS"
502833486,"Mouse VISp - L4","VIS"
502833490,"Mouse VISp - L4","VIS"
502833493,"Mouse VISp - L4","VIS"
502833496,"Mouse VISp - L4","VIS"
502833499,"Mouse VISp - L4","VIS"
502833502,"Mouse VISp - L4","VIS"
502833506,"Mouse VISp - L2/3","VIS"
502833509,"Mouse VISp - L2/3","VIS"
502833512,"Mouse VISp - L2/3","VIS"
502833516,"Mouse VISp - L2/3","VIS"
502833519,"Mouse VISp - L2/3","VIS"
502833522,"Mouse VISp - L2/3","VIS"
502833526,"Mouse VISp - L2/3","VIS"
502833529,"Mouse VISp - L2/3","VIS"
502833533,"Mouse VISp - L2/3","VIS"
502833536,"Mouse VISp - L2/3","VIS"
502833539,"Mouse VISp - L2/3","VIS"
502833542,"Mouse VISp - L2/3","VIS"
502833546,"Mouse VISp - L2/3","VIS"
502833549,"Mouse VISp - L2/3","VIS"
502833552,"Mouse VISp - L2/3","VIS"
502833556,"Mouse VISp - L2/3","VIS"
502833559,"Mouse VISp - L6","VIS"
502833563,"Mouse VISp - L6","VIS"
502833566,"Mouse VISp - L6","VIS"
502833569,"Mouse VISp - L6","VIS"
502833573,"Mouse VISp - L6","VIS"
502833576,"Mouse VISp - L6","VIS"
502833579,"Mouse VISp - L6","VIS"
502833583,"Mouse VISp - L6","VIS"
502833586,"Mouse VISp - L6","VIS"
502833590,"Mouse VISp - L6","VIS"
502833598,"Mouse VISp - L6","VIS"
502833600,"Mouse VISp - L6","VIS"
502833602,"Mouse VISp - L6","VIS"
502833604,"Mouse VISp - L6","VIS"
502833606,"Mouse VISp - L6","VIS"
502833608,"Mouse VISp - L6","VIS"
507203496,"Mouse VISp - L2/3","VIS"
507203498,"Mouse VISp - L2/3","VIS"
507203500,"Mouse VISp - L2/3","VIS"
507203502,"Mouse VISp - L2/3","VIS"
507203504,"Mouse VISp - L2/3","VIS"
507203506,"Mouse VISp - L2/3","VIS"
507203508,"Mouse VISp - L2/3","VIS"
507203510,"Mouse VISp - L2/3","VIS"
507203512,"Mouse VISp - L2/3","VIS"
507203514,"Mouse VISp - L2/3","VIS"
507203516,"Mouse VISp - L2/3","VIS"
507203518,"Mouse VISp - L2/3","VIS"
507203520,"Mouse VISp - L2/3","VIS"
507203522,"Mouse VISp - L2/3","VIS"
507203524,"Mouse VISp - L2/3","VIS"
507203526,"Mouse VISp - L2/3","VIS"
507203528,"Mouse VISp - L5","VIS"
507203530,"Mouse VISp - L5","VIS"
507203532,"Mouse VISp - L5","VIS"
507203534,"Mouse VISp - L5","VIS"
507203536,"Mouse VISp - L5","VIS"
507203538,"Mouse VISp - L5","VIS"
507203540,"Mouse VISp - L4","VIS"
507203542,"Mouse VISp - L4","VIS"
507203544,"Mouse VISp - L5","VIS"
507203546,"Mouse VISp - L5","VIS"
507203548,"Mouse VISp - L5","VIS"
507203550,"Mouse VISp - L5","VIS"
507203552,"Mouse VISp - L5","VIS"
507203554,"Mouse VISp - L5","VIS"
507203556,"Mouse VISp - L5","VIS"
507203558,"Mouse VISp - L5","VIS"
507203560,"Mouse VISp - L5","VIS"
507203562,"Mouse VISp - L5","VIS"
507203564,"Mouse VISp - L5","VIS"
507203566,"Mouse VISp - L5","VIS"
507203568,"Mouse VISp - L5","VIS"
507203570,"Mouse VISp - L5","VIS"
507203572,"Mouse VISp - L5","VIS"
507203574,"Mouse VISp - L5","VIS"
507203576,"Mouse VISp - L4","VIS"
507203578,"Mouse VISp - L4","VIS"
507203580,"Mouse VISp - L4","VIS"
507203582,"Mouse VISp - L4","VIS"
507203584,"Mouse VISp - L4","VIS"
507203586,"Mouse VISp - L4","VIS"
507203588,"Mouse VISp - L4","VIS"
507203590,"Mouse VISp - L4","VIS"
507203592,"Mouse VISp - L4","VIS"
507203594,"Mouse VISp - L4","VIS"
507203596,"Mouse VISp - L4","VIS"
507203598,"Mouse VISp - L4","VIS"
507203600,"Mouse VISp - L4","VIS"
507203602,"Mouse VISp - L4","VIS"
507203604,"Mouse VISp - L4","VIS"
507203606,"Mouse VISp - L4","VIS"
507203624,"Mouse VISp - L1","VIS"
507203626,"Mouse VISp - L1","VIS"
507203628,"Mouse VISp - L1","VIS"
507203630,"Mouse VISp - L1","VIS"
507203632,"Mouse VISp - L1","VIS"
507203634,"Mouse VISp - L1","VIS"
507203636,"Mouse VISp - L1","VIS"
507203638,"Mouse VISp - L1","VIS"
507203640,"Mouse VISp - L1","VIS"
507203642,"Mouse VISp - L1","VIS"
507203644,"Mouse VISp - L1","VIS"
507203646,"Mouse VISp - L1","VIS"
507203648,"Mouse VISp - L1","VIS"
507203650,"Mouse VISp - L1","VIS"
507203652,"Mouse VISp - L1","VIS"
507203654,"Mouse VISp - L1","VIS"
507203656,"Mouse VISp - L2/3","VIS"
507203658,"Mouse VISp - L2/3","VIS"
507203660,"Mouse VISp - L2/3","VIS"
507203662,"Mouse VISp - L2/3","VIS"
507203664,"Mouse VISp - L2/3","VIS"
507203666,"Mouse VISp - L2/3","VIS"
507203668,"Mouse VISp - L2/3","VIS"
507203670,"Mouse VISp - L2/3","VIS"
507203672,"Mouse VISp - L2/3","VIS"
507203674,"Mouse VISp - L2/3","VIS"
507203676,"Mouse VISp - L2/3","VIS"
507203678,"Mouse VISp - L2/3","VIS"
507203680,"Mouse VISp - L2/3","VIS"
507203682,"Mouse VISp - L2/3","VIS"
507203684,"Mouse VISp - L2/3","VIS"
507203686,"Mouse VISp - L2/3","VIS"
507203688,"Mouse VISp - L4","VIS"
507203690,"Mouse VISp - L4","VIS"
507203692,"Mouse VISp - L4","VIS"
507203694,"Mouse VISp - L4","VIS"
507203696,"Mouse VISp - L4","VIS"
507203698,"Mouse VISp - L4","VIS"
507203700,"Mouse VISp - L4","VIS"
507203702,"Mouse VISp - L4","VIS"
507203704,"Mouse VISp - L2/3","VIS"
507203706,"Mouse VISp - L2/3","VIS"
507203708,"Mouse VISp - L2/3","VIS"
507203710,"Mouse VISp - L2/3","VIS"
507203712,"Mouse VISp - L2/3","VIS"
507203714,"Mouse VISp - L2/3","VIS"
507203716,"Mouse VISp - L2/3","VIS"
507203718,"Mouse VISp - L2/3","VIS"
507203720,"Mouse VISp - L2/3","VIS"
507203722,"Mouse VISp - L2/3","VIS"
507203724,"Mouse VISp - L2/3","VIS"
507203726,"Mouse VISp - L2/3","VIS"
507203728,"Mouse VISp - L2/3","VIS"
507203730,"Mouse VISp - L2/3","VIS"
507203732,"Mouse VISp - L2/3","VIS"
507203734,"Mouse VISp - L2/3","VIS"
507203736,"Mouse VISp - L2/3","VIS"
507203738,"Mouse VISp - L2/3","VIS"
507203740,"Mouse VISp - L2/3","VIS"
507203742,"Mouse VISp - L2/3","VIS"
507203744,"Mouse VISp - L2/3","VIS"
507203746,"Mouse VISp - L2/3","VIS"
507203748,"Mouse VISp - L2/3","VIS"
507203750,"Mouse VISp - L2/3","VIS"
507203752,"Mouse VISp - L2/3","VIS"
507203754,"Mouse VISp - L2/3","VIS"
507203756,"Mouse VISp - L2/3","VIS"
507203758,"Mouse VISp - L2/3","VIS"
507203760,"Mouse VISp - L2/3","VIS"
507203762,"Mouse VISp - L2/3","VIS"
507203764,"Mouse VISp - L2/3","VIS"
507203766,"Mouse VISp - L2/3","VIS"
507203768,"Mouse VISp - L2/3","VIS"
507203770,"Mouse VISp - L2/3","VIS"
507203772,"Mouse VISp - L2/3","VIS"
507203774,"Mouse VISp - L2/3","VIS"
507203776,"Mouse VISp - L2/3","VIS"
507203778,"Mouse VISp - L2/3","VIS"
507203780,"Mouse VISp - L2/3","VIS"
507203782,"Mouse VISp - L2/3","VIS"
507203784,"Mouse VISp - L5","VIS"
507203786,"Mouse VISp - L5","VIS"
507203788,"Mouse VISp - L5","VIS"
507203790,"Mouse VISp - L5","VIS"
507203792,"Mouse VISp - L5","VIS"
507203794,"Mouse VISp - L5","VIS"
507203796,"Mouse VISp - L5","VIS"
507203798,"Mouse VISp - L5","VIS"
507203800,"Mouse VISp - L5","VIS"
507203802,"Mouse VISp - L5","VIS"
507203804,"Mouse VISp - L5","VIS"
507203806,"Mouse VISp - L5","VIS"
507203808,"Mouse VISp - L5","VIS"
507203810,"Mouse VISp - L5","VIS"
507203812,"Mouse VISp - L5","VIS"
507203814,"Mouse VISp - L5","VIS"
507203816,"Mouse VISp - L4","VIS"
507203818,"Mouse VISp - L4","VIS"
507203820,"Mouse VISp - L4","VIS"
507203822,"Mouse VISp - L4","VIS"
507203824,"Mouse VISp - L4","VIS"
507203826,"Mouse VISp - L4","VIS"
507203828,"Mouse VISp - L4","VIS"
507203830,"Mouse VISp - L4","VIS"
507203832,"Mouse VISp - L2/3","VIS"
507203834,"Mouse VISp - L2/3","VIS"
507203836,"Mouse VISp - L2/3","VIS"
507203838,"Mouse VISp - L2/3","VIS"
507203840,"Mouse VISp - L2/3","VIS"
507203842,"Mouse VISp - L2/3","VIS"
507203844,"Mouse VISp - L2/3","VIS"
507203846,"Mouse VISp - L2/3","VIS"
507203848,"Mouse VISp - L2/3","VIS"
507203850,"Mouse VISp - L2/3","VIS"
507203852,"Mouse VISp - L2/3","VIS"
507203854,"Mouse VISp - L2/3","VIS"
507203856,"Mouse VISp - L2/3","VIS"
507203858,"Mouse VISp - L2/3","VIS"
507203860,"Mouse VISp - L2/3","VIS"
507203862,"Mouse VISp - L2/3","VIS"
507203880,"Mouse VISp - L6","VIS"
507203882,"Mouse VISp - L6","VIS"
507203884,"Mouse VISp - L6","VIS"
507203886,"Mouse VISp - L6","VIS"
507203888,"Mouse VISp - L6","VIS"
507203890,"Mouse VISp - L6","VIS"
507203892,"Mouse VISp - L6","VIS"
507203894,"Mouse VISp - L6","VIS"
507203896,"Mouse VISp - L6","VIS"
507203898,"Mouse VISp - L6","VIS"
507203900,"Mouse VISp - L6","VIS"
507203902,"Mouse VISp - L6","VIS"
507203904,"Mouse VISp - L6","VIS"
507203906,"Mouse VISp - L6","VIS"
507203908,"Mouse VISp - L6","VIS"
507203910,"Mouse VISp - L6","VIS"
507203912,"Mouse VISp - L5","VIS"
507203914,"Mouse VISp - L5","VIS"
507203916,"Mouse VISp - L5","VIS"
507203918,"Mouse VISp - L5","VIS"
507203920,"Mouse VISp - L5","VIS"
507203922,"Mouse VISp - L5","VIS"
507203924,"Mouse VISp - L5","VIS"
507203926,"Mouse VISp - L5","VIS"
507203928,"Mouse VISp - L5","VIS"
507203930,"Mouse VISp - L5","VIS"
507203932,"Mouse VISp - L5","VIS"
507203934,"Mouse VISp - L5","VIS"
507203936,"Mouse VISp - L5","VIS"
507203938,"Mouse VISp - L5","VIS"
507203940,"Mouse VISp - L5","VIS"
507203942,"Mouse VISp - L5","VIS"
507203944,"Mouse VISp - L5","VIS"
507203946,"Mouse VISp - L5","VIS"
507203948,"Mouse VISp - L5","VIS"
507203950,"Mouse VISp - L5","VIS"
507203952,"Mouse VISp - L5","VIS"
507203954,"Mouse VISp - L5","VIS"
507203956,"Mouse VISp - L5","VIS"
507203958,"Mouse VISp - L5","VIS"
507203960,"Mouse VISp - L5","VIS"
507203962,"Mouse VISp - L5","VIS"
507203964,"Mouse VISp - L5","VIS"
507203966,"Mouse VISp - L5","VIS"
507203968,"Mouse VISp - L5","VIS"
507203970,"Mouse VISp - L5","VIS"
507203972,"Mouse VISp - L5","VIS"
507203974,"Mouse VISp - L5","VIS"
507203976,"Mouse VISp - L6","VIS"
507203978,"Mouse VISp - L6","VIS"
507203980,"Mouse VISp - L6","VIS"
507203982,"Mouse VISp - L6","VIS"
507203984,"Mouse VISp - L6","VIS"
507203986,"Mouse VISp - L6","VIS"
507203988,"Mouse VISp - L6","VIS"
507203990,"Mouse VISp - L6","VIS"
507203992,"Mouse VISp - L6","VIS"
507203994,"Mouse VISp - L6","VIS"
507203996,"Mouse VISp - L6","VIS"
507203998,"Mouse VISp - L6","VIS"
507204000,"Mouse VISp - L6","VIS"
507204002,"Mouse VISp - L6","VIS"
507204004,"Mouse VISp - L6","VIS"
507204006,"Mouse VISp - L6","VIS"
507204008,"Mouse VISp - L4","VIS"
507204010,"Mouse VISp - L4","VIS"
507204012,"Mouse VISp - L4","VIS"
507204014,"Mouse VISp - L4","VIS"
507204016,"Mouse VISp - L4","VIS"
507204018,"Mouse VISp - L4","VIS"
507204020,"Mouse VISp - L4","VIS"
507204022,"Mouse VISp - L4","VIS"
507204024,"Mouse VISp - L4","VIS"
507204026,"Mouse VISp - L4","VIS"
507204028,"Mouse VISp - L4","VIS"
507204030,"Mouse VISp - L4","VIS"
507204032,"Mouse VISp - L4","VIS"
507204034,"Mouse VISp - L4","VIS"
507204036,"Mouse VISp - L4","VIS"
507204038,"Mouse VISp - L4","VIS"
507204056,"Mouse VISp - L4","VIS"
507204058,"Mouse VISp - L4","VIS"
507204060,"Mouse VISp - L4","VIS"
507204062,"Mouse VISp - L4","VIS"
507204064,"Mouse VISp - L4","VIS"
507204066,"Mouse VISp - L4","VIS"
507204068,"Mouse VISp - L4","VIS"
507204070,"Mouse VISp - L4","VIS"
507204072,"Mouse VISp - L4","VIS"
507204074,"Mouse VISp - L4","VIS"
507204076,"Mouse VISp - L4","VIS"
507204078,"Mouse VISp - L4","VIS"
507204080,"Mouse VISp - L4","VIS"
507204082,"Mouse VISp - L4","VIS"
507204084,"Mouse VISp - L4","VIS"
507204086,"Mouse VISp - L4","VIS"
507204088,"Mouse VISp - L2/3","VIS"
507204090,"Mouse VISp - L2/3","VIS"
507204092,"Mouse VISp - L2/3","VIS"
507204094,"Mouse VISp - L2/3","VIS"
507204096,"Mouse VISp - L2/3","VIS"
507204098,"Mouse VISp - L2/3","VIS"
507204100,"Mouse VISp - L2/3","VIS"
507204102,"Mouse VISp - L2/3","VIS"
507204104,"Mouse VISp - L2/3","VIS"
507204106,"Mouse VISp - L2/3","VIS"
507204108,"Mouse VISp - L2/3","VIS"
507204110,"Mouse VISp - L2/3","VIS"
507204112,"Mouse VISp - L2/3","VIS"
507204114,"Mouse VISp - L2/3","VIS"
507204116,"Mouse VISp - L2/3","VIS"
507204120,"Mouse VISp - L2/3","VIS"
507204122,"Mouse VISp - L2/3","VIS"
507204124,"Mouse VISp - L2/3","VIS"
507204126,"Mouse VISp - L2/3","VIS"
507204128,"Mouse VISp - L2/3","VIS"
507204130,"Mouse VISp - L2/3","VIS"
507204132,"Mouse VISp - L2/3","VIS"
507204134,"Mouse VISp - L2/3","VIS"
507204136,"Mouse VISp - L2/3","VIS"
507204138,"Mouse VISp - L2/3","VIS"
507204140,"Mouse VISp - L2/3","VIS"
507204142,"Mouse VISp - L2/3","VIS"
507204144,"Mouse VISp - L2/3","VIS"
507204146,"Mouse VISp - L2/3","VIS"
507204148,"Mouse VISp - L2/3","VIS"
507204150,"Mouse VISp - L2/3","VIS"
507204152,"Mouse VISp - L2/3","VIS"
507204154,"Mouse VISp - L2/3","VIS"
507204156,"Mouse VISp - L2/3","VIS"
507204158,"Mouse VISp - L2/3","VIS"
507204160,"Mouse VISp - L2/3","VIS"
507204163,"Mouse VISp - L2/3","VIS"
507204166,"Mouse VISp - L2/3","VIS"
507204168,"Mouse VISp - L2/3","VIS"
507204170,"Mouse VISp - L4","VIS"
507204174,"Mouse VISp - L4","VIS"
507204177,"Mouse VISp - L4","VIS"
507204179,"Mouse VISp - L4","VIS"
507204181,"Mouse VISp - L4","VIS"
507204183,"Mouse VISp - L4","VIS"
507204185,"Mouse VISp - L4","VIS"
507204187,"Mouse VISp - L4","VIS"
507204189,"Mouse VISp - L1","VIS"
507204191,"Mouse VISp - L1","VIS"
507204193,"Mouse VISp - L1","VIS"
507204195,"Mouse VISp - L1","VIS"
507204197,"Mouse VISp - L1","VIS"
507204199,"Mouse VISp - L1","VIS"
507204201,"Mouse VISp - L1","VIS"
507204203,"Mouse VISp - L1","VIS"
507204205,"Mouse VISp - L1","VIS"
507204207,"Mouse VISp - L1","VIS"
507204209,"Mouse VISp - L1","VIS"
507204211,"Mouse VISp - L1","VIS"
507204213,"Mouse VISp - L1","VIS"
507204215,"Mouse VISp - L1","VIS"
507204217,"Mouse VISp - L1","VIS"
507204219,"Mouse VISp - L1","VIS"
507204237,"Mouse VISp - L1","VIS"
507204239,"Mouse VISp - L1","VIS"
507204241,"Mouse VISp - L1","VIS"
507204243,"Mouse VISp - L1","VIS"
507204245,"Mouse VISp - L1","VIS"
507204247,"Mouse VISp - L1","VIS"
507204249,"Mouse VISp - L1","VIS"
507204251,"Mouse VISp - L1","VIS"
507204253,"Mouse VISp - L6","VIS"
507204255,"Mouse VISp - L6","VIS"
507204257,"Mouse VISp - L6","VIS"
507204259,"Mouse VISp - L6","VIS"
507204261,"Mouse VISp - L6","VIS"
507204263,"Mouse VISp - L6","VIS"
507204265,"Mouse VISp - L6","VIS"
507204267,"Mouse VISp - L6","VIS"
507204269,"Mouse VISp - L5","VIS"
507204271,"Mouse VISp - L5","VIS"
507204273,"Mouse VISp - L5","VIS"
507204275,"Mouse VISp - L5","VIS"
507204277,"Mouse VISp - L5","VIS"
507204279,"Mouse VISp - L5","VIS"
507204281,"Mouse VISp - L5","VIS"
507204283,"Mouse VISp - L5","VIS"
507204285,"Mouse VISp - L5","VIS"
507204287,"Mouse VISp - L5","VIS"
507204289,"Mouse VISp - L5","VIS"
507204291,"Mouse VISp - L5","VIS"
507204293,"Mouse VISp - L5","VIS"
507204295,"Mouse VISp - L5","VIS"
507204297,"Mouse VISp - L5","VIS"
507204299,"Mouse VISp - L5","VIS"
507204301,"Mouse VISp - L5","VIS"
507204303,"Mouse VISp - L5","VIS"
507204305,"Mouse VISp - L5","VIS"
507204307,"Mouse VISp - L5","VIS"
507204309,"Mouse VISp - L5","VIS"
507204311,"Mouse VISp - L5","VIS"
507204313,"Mouse VISp - L5","VIS"
507204315,"Mouse VISp - L5","VIS"
507204317,"Mouse VISp - L6","VIS"
507204319,"Mouse VISp - L6","VIS"
507204321,"Mouse VISp - L6","VIS"
507204323,"Mouse VISp - L6","VIS"
507204325,"Mouse VISp - L6","VIS"
507204327,"Mouse VISp - L6","VIS"
507204329,"Mouse VISp - L6","VIS"
507204331,"Mouse VISp - L6","VIS"
507204333,"Mouse VISp - L5","VIS"
507204335,"Mouse VISp - L5","VIS"
507204337,"Mouse VISp - L5","VIS"
507204339,"Mouse VISp - L5","VIS"
507204341,"Mouse VISp - L5","VIS"
507204343,"Mouse VISp - L5","VIS"
507204345,"Mouse VISp - L5","VIS"
507204347,"Mouse VISp - L5","VIS"
507204349,"Mouse VISp - L5","VIS"
507204351,"Mouse VISp - L5","VIS"
507204353,"Mouse VISp - L5","VIS"
507204355,"Mouse VISp - L5","VIS"
507204357,"Mouse VISp - L5","VIS"
507204359,"Mouse VISp - L5","VIS"
507204361,"Mouse VISp - L5","VIS"
507204363,"Mouse VISp - L5","VIS"
507204365,"Mouse VISp - L2/3","VIS"
507204367,"Mouse VISp - L2/3","VIS"
507204369,"Mouse VISp - L2/3","VIS"
507204371,"Mouse VISp - L2/3","VIS"
507204373,"Mouse VISp - L2/3","VIS"
507204375,"Mouse VISp - L2/3","VIS"
507204377,"Mouse VISp - L2/3","VIS"
507204379,"Mouse VISp - L2/3","VIS"
507204381,"Mouse VISp - L2/3","VIS"
507204383,"Mouse VISp - L2/3","VIS"
507204385,"Mouse VISp - L2/3","VIS"
507204387,"Mouse VISp - L2/3","VIS"
507204389,"Mouse VISp - L2/3","VIS"
507204391,"Mouse VISp - L2/3","VIS"
507204393,"Mouse VISp - L2/3","VIS"
507204395,"Mouse VISp - L2/3","VIS"
507204413,"Mouse VISp - L1","VIS"
507204415,"Mouse VISp - L1","VIS"
507204417,"Mouse VISp - L1","VIS"
507204419,"Mouse VISp - L1","VIS"
507204421,"Mouse VISp - L1","VIS"
507204423,"Mouse VISp - L1","VIS"
507204425,"Mouse VISp - L1","VIS"
507204427,"Mouse VISp - L1","VIS"
507204429,"Mouse VISp - L1","VIS"
507204431,"Mouse VISp - L1","VIS"
507204433,"Mouse VISp - L1","VIS"
507204435,"Mouse VISp - L1","VIS"
507204437,"Mouse VISp - L1","VIS"
507204439,"Mouse VISp - L1","VIS"
507204441,"Mouse VISp - L1","VIS"
507204443,"Mouse VISp - L1","VIS"
507204445,"Mouse VISp - L4","VIS"
507204447,"Mouse VISp - L4","VIS"
507204449,"Mouse VISp - L4","VIS"
507204451,"Mouse VISp - L4","VIS"
507204453,"Mouse VISp - L4","VIS"
507204455,"Mouse VISp - L4","VIS"
507204457,"Mouse VISp - L4","VIS"
507204459,"Mouse VISp - L4","VIS"
507204461,"Mouse VISp - L6","VIS"
507204463,"Mouse VISp - L6","VIS"
507204465,"Mouse VISp - L6","VIS"
507204467,"Mouse VISp - L6","VIS"
507204469,"Mouse VISp - L6","VIS"
507204471,"Mouse VISp - L6","VIS"
507204473,"Mouse VISp - L6","VIS"
507204475,"Mouse VISp - L6","VIS"
507204477,"Mouse VISp - L6","VIS"
507204479,"Mouse VISp - L6","VIS"
507204481,"Mouse VISp - L6","VIS"
507204483,"Mouse VISp - L6","VIS"
507204485,"Mouse VISp - L6","VIS"
507204487,"Mouse VISp - L6","VIS"
507204489,"Mouse VISp - L6","VIS"
507204491,"Mouse VISp - L6","VIS"
507204493,"Mouse VISp - L4","VIS"
507204495,"Mouse VISp - L4","VIS"
507204497,"Mouse VISp - L4","VIS"
507204499,"Mouse VISp - L4","VIS"
507204501,"Mouse VISp - L4","VIS"
507204503,"Mouse VISp - L5","VIS"
507204505,"Mouse VISp - L5","VIS"
507204507,"Mouse VISp - L5","VIS"
507204509,"Mouse VISp - L4","VIS"
507204511,"Mouse VISp - L4","VIS"
507204513,"Mouse VISp - L4","VIS"
507204515,"Mouse VISp - L4","VIS"
507204517,"Mouse VISp - L4","VIS"
507204519,"Mouse VISp - L4","VIS"
507204521,"Mouse VISp - L4","VIS"
507204523,"Mouse VISp - L4","VIS"
507204525,"Mouse VISp - L6","VIS"
507204527,"Mouse VISp - L6","VIS"
507204529,"Mouse VISp - L6","VIS"
507204531,"Mouse VISp - L6","VIS"
507204533,"Mouse VISp - L6","VIS"
507204535,"Mouse VISp - L6","VIS"
507204537,"Mouse VISp - L6","VIS"
507204539,"Mouse VISp - L6","VIS"
507204541,"Mouse VISp - L6","VIS"
507204543,"Mouse VISp - L6","VIS"
507204545,"Mouse VISp - L6","VIS"
507204547,"Mouse VISp - L6","VIS"
507204549,"Mouse VISp - L6","VIS"
507204551,"Mouse VISp - L6","VIS"
507204553,"Mouse VISp - L6","VIS"
507204555,"Mouse VISp - L6","VIS"
507204573,"Mouse VISp - L6","VIS"
507204575,"Mouse VISp - L6","VIS"
507204577,"Mouse VISp - L6","VIS"
507204579,"Mouse VISp - L6","VIS"
507204581,"Mouse VISp - L6","VIS"
507204583,"Mouse VISp - L6","VIS"
507204585,"Mouse VISp - L6","VIS"
507204587,"Mouse VISp - L6","VIS"
507204589,"Mouse VISp - L6","VIS"
507204591,"Mouse VISp - L6","VIS"
507204593,"Mouse VISp - L6","VIS"
507204595,"Mouse VISp - L6","VIS"
507204597,"Mouse VISp - L6","VIS"
507204599,"Mouse VISp - L6","VIS"
507204601,"Mouse VISp - L6","VIS"
507204603,"Mouse VISp - L6","VIS"
507204605,"Mouse VISp - L6","VIS"
507204607,"Mouse VISp - L6","VIS"
