"V1","V2"
-29.4480214906708,11.9849365222558
-21.6438575420644,2.61232630808068
-28.0101062332289,13.8799756277782
-29.685450618068,15.1560166168108
-17.6699693277314,12.3815234420873
-27.0028063516436,5.6057974908524
-21.8858097167475,9.37071730877894
-29.7912999014487,15.0442135579769
-18.9158234024573,8.53624889248585
-11.0179036007068,0.77076603084738
-15.0330284182922,2.78416201557817
-14.1572841561946,12.2380451227687
-29.7576161623803,11.9382040844515
-12.5956785148679,12.2883703058625
-17.0642366111314,15.2656627098188
-20.0272961041979,2.70191155518653
-22.6116212086159,4.42020008477266
-15.3409830244336,2.79149087902179
-11.3856924490286,7.09169369988903
-12.5244030425679,12.220847139368
-12.585671187809,12.2488590155433
-16.1375392673543,3.04663547982871
-27.3197516503673,12.1880713201429
-21.6027516643893,9.70860589864019
-12.7436702974533,12.4865710704384
-17.1459224165985,15.306668755645
-19.0010770893566,-7.85809131931547
-37.3690946445292,-25.5364939884107
13.687986174272,-48.875759007402
-9.93603016138971,-51.9485848700096
22.1733729229922,-37.3045612985226
15.7677586255586,-49.8222933741018
10.0984743676656,-48.4906560663908
-37.24162737651,-25.4314564096952
-18.7656614382127,-7.9730833855775
10.3828357191996,-48.3782969034751
13.4318125434153,-49.6880149365205
-7.15426480569503,-3.70130192958145
-6.38641168947188,-9.2466572745662
-6.37901875308635,-9.28615836595954
-6.01497072650504,-7.47732089460803
-7.15693557664807,-3.64036174281865
1.66958126055119,30.9786279341371
-18.8146140489362,32.5230111349396
1.98310295624736,43.7902399070292
-5.64655867334012,28.2938855204135
-5.88630584521214,28.4222285733366
8.49783919290692,38.9951063815794
2.44968192232242,42.7436513523171
-40.0031397328431,12.8572389028642
-46.3887808281308,5.62536877358941
-4.41691905740936,30.3680020311963
-47.4870380751127,2.51329875094928
22.8873508438236,-26.7579782253114
-46.1092358857591,3.81636041755309
-46.5358957493923,2.26175049040907
-48.1413652580852,0.498587059051953
11.1744367358394,-1.24559680334637
4.43321599416343,23.6924855050473
17.3104470119625,-7.05496516509926
11.2453611398502,-3.37789772568988
5.07925940183621,36.4073747811794
14.1492297392322,-3.42078587545341
8.55650545956206,2.62046209652781
-13.5059676239011,48.979030258927
15.3662906617584,-0.660413612881136
13.2700684539888,-1.35836249415627
-13.5977752988985,38.6038270696634
10.8372360262125,26.6680420643159
15.3261767329132,-4.43098323981598
7.84456436411413,2.9413848028636
10.409098349269,24.5433801502528
11.5462238542883,-3.45834483256074
-15.006786058293,-18.9376580305659
-2.14245426875076,-2.12905579505187
-16.8231291286383,-23.5655550624733
-15.5007465039386,-22.657351769712
-6.55367963060457,-11.3430464554544
-4.35767206672532,-2.63736947176938
0.781272446191428,-10.5342461372508
-10.8456975061016,-24.2143211676806
-24.3629446985628,-20.534785788177
27.9728633822437,-26.1575431787
-17.3406319553762,-27.4553214467956
-19.2105010707301,-28.130946387914
-24.4234459077792,-20.3995571391185
-22.9056839450192,-17.723929977528
-17.8805170274975,-29.7845439303067
23.2964639830707,-35.5666133786511
-2.17857314297051,-2.05422640881327
-13.0951449456634,-24.9741563870238
0.317429741495669,-10.6977288229824
-13.7568774759377,-23.179989220211
22.2270616671844,21.2869434320688
-15.2855677293952,-25.6312926907026
-15.759311732624,-18.2888480465814
-9.47258073506966,-0.485841919355523
-46.0369619674436,2.02644544172964
-40.145844505753,17.4184004243756
-40.9048264020146,16.1080008207011
-41.7102349687027,20.0613502480268
-43.5793933778433,25.0753826795469
-47.4623832284472,2.50677703109546
-36.1332426243096,17.7864358244096
-41.3263132122045,20.9441955911623
9.46870971789399,2.52333189583533
-41.0705147092894,14.9485894070656
8.2651335106841,2.83208843778715
8.67550501713439,3.50454118298838
10.7084136918851,-1.16523233372526
8.60623301723298,3.54562688708935
9.50402950499448,2.4309389271476
9.31691977760417,2.62789665799649
-26.4422647652303,-36.0938049529172
-17.4628531987394,-27.9971595757767
-15.6083655037595,-22.4517029691041
-15.3574142459186,-19.2029873952505
-3.41549547455105,-41.5838372742705
-1.8855801639238,-36.0101544119035
-0.318907134867103,-5.93966520875557
-14.9837047651626,-19.2494332295018
-19.4865603913023,-20.6534682622405
-28.6556246449125,-33.8353290382071
-9.64649677497615,-41.3495327505806
-3.66824442458616,-5.10785492030324
-37.4479615681826,-25.6034780982618
-2.74173968498747,-39.3002081522494
-14.9174874350423,-27.5744139236409
-4.96608326878353,14.4123041794503
-6.49808942152648,-43.125374297962
14.6173568430097,-34.5768717335083
-2.76043288837059,-36.1835754314778
-31.3626965744906,-8.27948111644271
-9.57634349579637,-41.3195062037835
-1.8908583637813,-36.0445623551646
-12.9581832621137,-19.5821059554768
-4.41768188933921,-42.145422644906
-40.7209422291293,-28.1495737803376
-35.4732660929873,-20.5276896653187
-40.5981997119434,-28.0665103876431
-39.1198520229992,-27.0377042573837
-45.5159483335544,-16.4695846268839
51.8736710916438,-20.0245411604763
53.2634192785556,-18.560424804903
51.7545181923918,-20.1493366228146
52.192229161706,-19.6828927074973
2.43437102059095,-51.6124063644474
52.1168503942893,-19.7617866988996
-36.9789166059651,-25.0246432657753
51.7087211026849,-20.1814726545429
53.3059714469258,-18.5161150220038
-45.3758251637467,-17.3839887124159
-14.6798847007922,-9.06355887955196
-35.3758517113483,-21.5691419922129
-39.637309214127,-27.481283449717
3.97330715616758,-50.0310008715162
51.9367225506359,-19.9556010814038
23.5854457145858,-8.6067706817384
42.0855205925145,-15.4662701343014
25.6180419694368,-2.87058585188139
25.2110196311099,-2.55732732621954
40.9123419724933,-11.7240515110346
42.752284877795,-11.1453813100731
41.7712331808817,-9.87037450290885
33.6203017593711,-7.9920216663896
43.5961746262376,-13.1473246013542
43.9538691588787,-12.7184936288719
43.0164614405965,-11.4325238716094
42.0389911682498,-10.3164235433307
39.7202856302058,-10.7340972170621
28.1689492766836,-2.77360522285698
33.7838059792622,-10.9765639129849
25.5202807765056,-2.68853377240081
34.3153763987995,-11.0779727227985
42.8917199737413,-11.102435377922
39.8899031981011,-12.0572875963429
26.9823785873064,-2.24723389828834
39.133669634772,-13.698426605451
17.2497912674751,-35.6747744201746
7.50313792322135,-22.9773133777881
5.35945289821865,-23.7519521645182
17.4749453495925,-35.8055535701791
10.3007441395568,-29.4219383154297
10.2980992749082,-24.9191564730498
19.3164390416896,-20.4959106263254
28.9406979647603,-24.7913830081499
19.5224924996443,-19.7575619718961
23.6728505180864,-17.4373338277634
20.4261276075754,-19.7915467944489
24.7872594909741,-24.6484053845572
29.1759704042302,-24.6465860943526
20.7730839055391,-19.8779908273341
21.1725428234444,-22.8035984968925
28.4539410375665,-25.6282362307558
-26.5631774025447,11.612641202514
5.52837083701905,0.553533843302357
3.39514788800899,2.50456163451176
4.9310844150801,3.38097729750394
5.54666626766533,4.06694087465641
3.57395275779089,2.54551785106997
2.7071439443577,1.76858955626684
5.65306952820484,4.20072111238757
5.71067667092936,4.25011621528405
-30.0136109625427,11.5219529092998
-16.9813148422779,3.02169780673549
-20.3169195497238,4.71078019157266
4.81427430740375,2.29592064832774
5.54921004911621,0.58144918772143
12.7833410181169,6.56211805096148
4.96243884344615,0.021462498134477
5.5662549845621,4.20338540504801
-18.9970022040946,14.9675288169933
5.9087489245587,3.55275342037796
-4.94980622819324,29.6255156129469
5.28569035082098,0.491920482554378
4.76965501159382,-0.380405519183168
-26.5854904465433,11.5923428378008
-20.5137528389988,7.71339849824326
-1.44552510638583,-6.98377138420271
-24.1123834750427,-24.8452701945135
0.193919004805015,-18.2547475349977
-16.9527334958934,-21.7871740019678
-2.58658355370205,-6.99152103522264
-5.67850287712356,-1.02711985497578
23.0543262930875,-34.628547191353
-16.8746929174502,-21.8773381038375
-18.5507870271067,-20.2526385047015
-0.684139609122163,-7.26140462448446
-21.2859920029884,-18.4746851133073
-1.35022527181847,-7.19590514306066
-9.44951966206317,-24.466349300207
3.09932321164602,-12.1734065461939
-0.34341918742218,-6.05279271886642
-21.1351093274811,-17.9546310846509
-25.0489485493393,-20.9039754297314
-21.8582037863913,-20.8122996879032
-15.0026091835911,-27.2238019753557
-8.45782037670174,-23.6941880491111
-15.1976228217425,-27.4134504066116
0.817568294265098,-8.95676513425864
-22.9907091444549,-24.0361372624959
0.836872235383217,-8.3843006063809
1.04640405498424,-8.53329653163616
-23.0142887461454,-24.3146934709513
-14.6301076438888,-26.1775953401448
-15.6124229676507,-25.8068849668067
-19.992061713639,-30.0385508293302
0.751699832623549,-8.27531242830877
-23.7675462188534,-24.5322049749352
0.197588418192075,-8.14562028567907
-38.9548787878051,12.6431548918304
-38.6250312156848,22.0357750828745
-43.3153685882757,20.1364063613238
-40.3773561529495,20.2832269217854
-40.5992677481548,19.6004014953493
-33.7558812850574,-3.93818484798761
-44.5439535520356,13.7188946343107
-45.9658251504524,7.16362713023739
-35.6692905548426,19.9577590045011
-39.9423759480408,20.3905944667716
-40.4427271336993,17.759132734846
-3.87241680206186,27.9960651748177
-38.9656273810685,12.5223682936346
-36.1936827740471,17.5152894851164
-40.1902222721424,17.1839934522818
-41.1536759959846,17.7561951690046
-43.40623094986,13.8150985657622
-40.2918371212011,17.6348450595482
-48.8833152633254,4.27567343354534
-42.7788642952711,23.1002733866813
-38.497039635676,13.2303286760578
-40.4032818365523,17.1481472404854
-48.1635942744753,3.27589012707119
-40.6417433716021,20.4694006213507
23.9398305026414,-38.7487268473975
22.0760203918487,21.2508490079092
33.7098750810876,-7.6776188776993
-48.8939751367981,-13.6322629463479
14.8048872289462,-26.3490625986896
28.919852954402,-6.39659161271521
22.110600038398,-23.1371330795952
9.76953104099496,-25.0525008544404
-46.4896469937534,-15.8977577057359
33.2242607131872,-7.81085572006436
-8.96553937035308,37.8763469228155
-5.47860593494429,32.1148134571437
-1.54103857003355,29.7382042327383
20.9111706484948,-25.2966316703805
-5.09034639599972,29.9023451970276
20.23049110556,-24.5104901526406
-48.983637894213,-14.1920568707129
-6.13975375696164,27.5317673875246
5.59021219354423,22.0189842900375
6.55523943215951,17.8613210420452
6.41187080003279,16.9891042098072
14.8981476553775,23.6264461431861
11.9836091076015,6.97724530853015
8.86187559901945,19.6859016748313
-4.16991779239965,44.6404336083433
18.8108737181117,19.8110678395328
-14.2121435840563,49.0431875386816
-8.75481750783053,34.1145228588318
34.5477448595523,-17.4791846101886
-4.67480293888189,16.6055322466941
-7.78852404023049,28.8044612610078
21.3933225113594,15.5379769498506
-27.2865450821636,13.0965464162377
-29.754293885088,10.3242962265784
-27.5225214350008,13.6573161972983
-27.6751874665118,11.9082104938328
-18.9039507206264,2.87656072687868
-22.4915757121788,15.949653751294
-27.1117493219809,13.1506249452083
-14.1511198482814,6.04404515404801
-11.9889638302953,10.0629584422929
-13.5411204087875,12.6194775849846
-18.5307904702328,14.895664365819
-25.8241306028005,12.7973298689211
-13.9589872838624,12.2850085332058
-21.2674837811864,3.78340320198045
-17.8943106061798,3.69884423323224
-17.8915721383228,14.9068167865606
-14.292168645922,13.0145900293258
-11.0060021553676,0.634857261063598
-13.3878710224708,12.4268674489365
-22.3421546227261,4.06886817163851
-17.4992363931519,14.8346106525978
-13.4752117452458,12.2010415791768
-18.6588643876801,14.8691136559836
-19.1681683269749,4.69989600685884
-14.4306568065683,12.4184203580472
-16.9012164138895,2.92403634772631
-25.6109378150201,13.6523796194771
-17.7421683224846,14.7315696553694
-18.6998624178529,14.954589042156
-27.5089538971403,11.8312106253207
-14.3421683395226,11.9098361707617
-22.7012315151176,4.57970878733367
-27.0770896566726,10.6667241649195
-13.3492936868668,12.5264226445835
-18.6294584333771,4.56105229629157
-15.8243807871543,2.87598696131207
-12.1499586121062,10.1088880818605
-17.3877739867006,14.1777176534194
-18.0106686166188,14.3241868045438
-9.44618678802305,47.7690419009542
-3.27513374445597,28.1682907649443
-5.17648558584606,29.367896918262
-8.32017978953444,37.4885928195045
-11.9070375950462,45.6533585971172
1.42762702332736,31.35750343217
2.20781947855612,45.1575342433773
-3.55576670417986,12.6110555870718
-1.36278068084916,34.6626605732754
-5.93934255322263,29.7637787517302
-5.88712885829263,29.6602942232793
8.37357390176159,38.5021255335842
-5.34888767362065,33.9321444405944
-5.25113458850252,30.3581988684334
-16.0512567315793,34.0251002461234
-0.558060855308073,43.7329171586784
-35.4370013282716,-22.2403761755579
51.7144174418139,-20.1756880239148
53.2432614307816,-18.582426052351
-46.9770081162227,-19.1680838172561
-40.7986428660659,-28.2026528004572
53.2550371948401,-18.5691161086639
13.5250815547446,-48.9819068771756
-35.3783591079905,-21.73717302839
-38.9274309011683,-26.8876225678628
3.18709677645854,-50.0171962126426
-40.797068834133,-28.2013645714667
-35.3828905786846,-21.2552505876791
-40.7943346293591,-28.2003283812352
-47.1660556390778,-15.5410127773052
-46.190734920135,-16.2592187321757
-15.1247434039036,4.34898119361137
-20.9515926328142,15.2432890678596
-11.7794744243413,45.6264268232461
-13.2278004206339,12.4097333040863
5.47876207618934,0.568116896008921
-20.5960555306331,7.67388804059458
-20.2112278774598,15.1522719349993
-21.6828775076074,14.6684285935021
-30.5159148083594,11.5006245238777
-30.6384948884155,11.4464857614757
-29.4548442899852,12.4301274007007
-27.373270589407,13.7571095375472
-29.6905415585729,13.2834939460783
-23.0727399031087,6.84877739500205
-28.7586196762482,11.9231672075027
-29.0383704963577,12.7785216252661
-29.4409016375468,9.87145441226018
-19.0246332404604,15.742108103213
-11.0893281075058,9.6543313561103
-18.5439077148517,15.7533605789194
-19.1141389519674,16.0960855737541
-31.7977226595594,-11.6319475065873
-25.5109607790016,16.337767272649
-21.4336178615001,-4.70990508735749
-21.9985201779005,-1.37915738448469
-21.6123281847272,-1.50704545486466
-21.3230157833495,-5.42452629225099
-11.1944348785,9.62767221631499
-25.322235104578,16.1916492417111
-25.2659703525313,16.2921613461408
-19.7104760332076,-6.80488456210398
-22.4033737944193,14.6188132669705
-18.4602322340775,15.2336661877531
-19.8785086750346,15.2514183729348
-25.1798667585277,13.7208675251568
-11.5297636589302,6.37189705440656
-12.7976916566122,10.6548616044044
-27.8304621245536,13.7932420337424
-24.7049452799543,15.646474300548
-20.8781330483401,-0.961479002037249
-23.0528187593153,-2.53469768886729
-23.6211064432427,-1.18162942617221
-17.9147611328242,3.8153640091659
-20.9584767577802,-1.04548888980871
-16.2515760945709,-6.09195422131881
-19.9015413820607,15.3510143789217
-16.0484462291814,4.42007488007258
-17.6785795657931,33.8300328477846
-14.8375099824122,26.117029534212
-13.7232503831827,24.5908357126258
-17.3387446399327,33.1851770536904
-4.2319515187851,41.2602542929248
4.27650997862453,12.5073472494707
-12.2010915141347,20.2232942812521
1.78991045012487,44.0018436973148
-7.90786207168647,40.7012627648269
-3.70756547563446,12.7184719499221
-9.23703266935668,48.8750881065969
-10.7066183122184,19.5576056076202
13.1593669059693,28.3054551142222
-10.2148560943796,23.8902547742639
9.27668227169891,26.0135282125171
18.6970011581182,21.3250161483255
-21.0946715620743,43.3054154375236
-9.47023721470163,39.4591901186108
-0.843368609005208,42.5218106587293
-10.2646179696342,42.1179219330188
-21.652258654043,42.4459408696459
-18.8262855410141,32.6682158932233
-25.9294292124,30.7838429674451
13.8154315243014,26.0068623086452
7.19847008389183,36.9003111045888
-4.73368792524008,33.447294318147
-16.990274580529,40.2018773170104
-11.9863345346113,46.1911991279228
-18.1760076540423,33.0169198603217
-16.1915747307392,31.0154538831048
-21.4806065868567,44.666823025813
-21.4712680973292,44.2304859363608
-46.1275561177063,-18.9981217901415
-45.5266574509192,-17.9984055452557
-46.6777533301164,-15.8194735139094
-35.3975084860229,-21.0140341604503
-40.9367567182548,-28.3101910074031
10.2357496799871,-48.233049720241
-38.948416999142,-26.9308048361882
51.7001421884257,-20.1904815013543
-45.5792177091749,-17.6423644123096
-35.4001781214172,-21.0122525720984
9.8921196318284,-48.8059171324213
53.1884289731556,-18.6394642699128
-37.5376767225027,-25.6388203400203
8.29815507598098,-23.8295278324986
-37.2582341733494,-25.2810292523621
20.1636679649304,-41.6988653494484
13.1805740459438,-49.4043357988954
14.1847605628257,-50.2713829729965
-37.627408144132,-25.7353908681889
-7.30865271104878,-3.26854085635078
-19.5395021156488,15.2093287264684
-16.379119586595,-8.53048405610616
-15.5135785929053,8.29440934105148
-23.4951656572677,-2.84694590279819
-23.7619759917784,-2.05647640805525
-22.7028455074851,14.4819100571967
-33.9200042674405,-13.696389185725
-19.5973389424287,-6.85796378074284
-19.3832557462167,-6.12632872359354
-18.9073734219247,-7.39791858569586
-14.7263874118145,12.9221496110384
-14.6144534474831,13.2129317662697
-19.5555248611535,-3.73657208732423
-19.2664616846931,-6.34169628561869
-16.2213792081204,-8.81793789311273
-12.5599754002466,7.86562764182806
-17.9034001595022,-3.72416225372675
-19.0192157414258,16.2654622133037
-14.5951316504671,13.1754542800535
-14.2958133372064,13.2773464335509
-19.3929309073078,-6.46494244718339
-11.9424355466661,6.40387008858273
-18.7662604196779,-9.55432930879717
-13.9304353611344,13.3796814481801
-5.51534566982626,16.2829942472529
-17.2198620294534,33.0151819702097
-27.4985733962309,30.8828244220568
15.6851587948985,22.3643990358474
-16.2870271199028,45.4778426218403
-0.501319328564565,34.7252138467231
9.62501174784707,36.2167947242225
15.3423969272394,26.6192333948333
19.1379517718952,20.5269349232679
21.7248964656285,15.7257672657437
4.74875802427334,-23.9992703331555
15.7206129235639,8.19590401994757
13.5789922582511,6.20677634874961
-5.03220056372701,34.0243206036753
-11.0836943164278,20.3077788899717
-5.70529176204758,3.27444655083511
3.93268757169534,21.1755435631236
-2.77561997165925,47.9431701230702
-10.9627853535755,33.3291538029467
11.9954163261707,36.5390758944254
13.4260791954831,6.09605439681844
-19.2724265784635,43.4720777592307
-7.95008822955767,40.0491621372172
-9.27394002367733,19.6270911108053
-7.63714493609968,39.3509036475416
-17.5580692818611,32.775575246502
-18.0495739770817,31.9865033700261
-16.6716875051368,33.6735675330958
-20.9373447348452,34.214711256233
-6.97935387112911,40.3899758885508
13.4874260444608,6.17561449854673
1.96316280806839,44.1564734799244
13.5074572472266,6.14795356802487
-9.33953955523729,48.7379730382867
4.98681150808887,19.2902139162558
-15.7604307193235,33.5512249922909
16.7122698894147,14.8698740744014
13.5110541733137,37.6495111620489
-0.20705083610731,42.335689088542
17.1364653994771,19.0791289370567
-14.3370139344875,36.322092467498
10.4398328054218,-48.7562613460306
13.4487577872906,-49.9398204800469
13.3315844329895,-49.327396121975
10.2727031330784,-48.2803333354212
17.4306131547224,-37.6225056259539
10.294030362538,-48.5257326996699
13.8418335749133,-49.8614361837524
-37.2613801687886,-25.4456252306825
-37.4649438066174,-25.6281072168698
9.47555840119504,-48.912656033795
-37.0103243196762,-24.9433983472967
9.78461427722489,-48.8022452750594
14.3080968578986,-50.1425845083971
22.7102444127565,17.528951958992
11.3541634411555,-26.138323310814
-31.5158841848982,10.3745398895835
-26.6053537975557,14.1389029821974
-24.81382533483,15.3275009836769
-30.001210206484,11.2205422229636
-20.5623317711954,15.4681756068875
-25.3506183111794,15.2864714157038
-25.195874238948,16.0615742143813
-27.9225493952149,10.2955693899701
-4.94387963216927,14.6378947868012
17.3897517821389,-36.3673893971856
-6.52689295462339,15.7050867169492
2.92702097401465,31.2790675297366
0.0683385337858466,30.9351657736513
15.5148982136455,23.8163971740157
1.69568305550481,31.0130488225202
43.2829071750175,-12.934639075241
-9.43226908101945,25.7745259500969
-7.80703106371968,39.9620799022851
-6.40839961403893,27.8148781424032
-4.93591142938233,30.4846162172785
-14.0367359774971,20.4961801934415
-11.7875961136696,20.003910325864
-11.8538136812502,20.3177711167746
21.6723893876231,19.6290340917263
14.0314246812153,-36.1148474158922
25.0443053696611,-2.23022169537585
11.3764148462076,-26.6543154446482
38.952151275364,-7.19223493222732
13.2326358526515,36.8158210758776
22.3259168764708,12.1001771009723
-13.997153547175,24.6721399222022
16.6443233603267,-35.5269943236585
-46.298226034043,-18.4428860386704
-12.4763306899306,32.1885244146836
-14.7410579966284,24.5209991039624
25.2582723232811,-2.60695669985451
8.21976950701908,-23.0932670441303
-2.20616034878221,35.2237066631435
-48.3396944138961,-14.2940291499076
19.0052709606646,-25.8648844017671
-21.2928014495776,39.7211733836012
3.20571784774924,21.2299926702621
-20.6626217535345,42.9434838546677
3.47769883338696,13.2196888282343
11.339687631698,18.0193349229967
-9.4144351029824,33.8757160628069
3.0724580297415,14.9959615843475
-3.30511275539175,39.8023997278112
3.37343808564575,13.7441726197699
3.07088175651868,19.8941533992737
-15.0523684046121,20.466158556027
4.37966184098642,12.0178848453858
-21.3462046836417,39.6780062816752
4.64385011451706,12.2974182018653
-21.5557778404082,42.2549177596145
10.9520519498463,25.3494294859908
-7.67377886194589,-24.042950795471
-13.6004155091145,-28.2368219811812
-2.38167383030861,-7.71428476611646
-9.70828935834243,-22.4207009832104
-22.0218905462605,-21.0330987967328
-15.3019627689737,-28.734948414965
-16.8776054607433,-23.4901485392988
-12.8701145772585,-27.8058333936919
-24.5019653707104,-20.0983824935169
-0.319200071801844,-9.70183897569035
-13.8340022072812,-28.0242448306777
21.1676202592262,10.5529273404564
-21.9327000171492,-19.9797119591308
0.877042284663374,-12.1539819667633
-16.167837697093,-23.5313148369458
-21.7901373655368,-27.3677139219022
-47.1380622785294,-1.822174575829
-46.9418125045119,2.83506735994803
-49.0484690945519,1.82838054313595
-47.0148647974902,5.38061231180293
-40.7331970494634,15.8776034757854
-46.4720772510814,3.12382126607049
-41.2725819999413,19.6675701438157
-45.0777980804694,5.57191441452367
-46.3523742052715,-2.71033622763308
-48.4588573503464,4.09439524095386
-49.1826794452293,1.59235094436594
7.39157108975935,-2.78868406591053
-44.7693442083626,12.1339636297622
-47.6117422233592,-2.83945977210446
-42.7061917074048,13.4852211447598
-41.0147818195298,15.1448937079253
-46.1015956829194,2.02300711890747
-46.1615536489386,3.10926993850276
-41.7494223468133,3.89912688935894
-45.17250663246,2.9399634994809
-43.3991091686652,6.76835394054125
-43.433640502026,6.44367457305176
-48.9712257751529,1.79490862537606
-45.6065948635685,4.5824199210657
-18.4611952861035,34.8858423758703
-15.7809137895483,39.4067978844136
3.11611528136528,21.0186355924403
-18.6971223945641,32.177616303231
11.6079463338717,-10.3217744217276
25.1356714212014,-4.67922054702774
12.6281322596586,6.2742285966397
20.1187728061938,9.61211584322335
15.0235858507931,23.4741111063252
-13.3013835180768,20.2553529822959
-46.2129162619167,-18.9767882735704
-21.5541926374532,42.5759229756865
-19.8123707303182,42.2699499869304
-20.9861412759645,43.0028943424088
-21.5046225728388,42.4423597054849
-7.18034771648375,31.5332910936683
-3.76722453796716,12.7705232684563
-8.24381993922993,18.4660468251485
-18.035633402095,33.325206334328
-19.3708103437453,34.461338676906
19.7949482200879,21.7803085533731
12.8657760957081,6.28196902417722
-4.61083563958753,16.3559271544647
-12.0346662669892,-30.4575813617909
-16.0012253063735,-20.429643348121
3.41737219035014,-14.770382494284
-15.7714662007088,-26.2518186904331
3.97532061706523,-14.7173298199042
4.12108563190725,-14.673060795614
-12.4472046851202,-30.4782172280822
-8.26843761206151,-21.6751558023049
-11.3193549319722,-20.9315515909772
-7.75555837544738,-20.6432831527909
-4.99637203636913,-22.6516389590865
-11.8727676690812,-30.5543809012216
-5.1904256905375,-22.5822493212567
3.95708808508752,-14.4121281830273
-7.77121612422823,-20.6590949379288
3.81998877743445,-13.16043411168
4.08895829870276,-14.2013455602581
2.53139823275272,-13.868270501457
-11.8989956100822,-30.5970182208507
-7.67971032348117,-20.4373750450985
3.99190603100881,-13.4161068655806
-11.3392114592612,-30.4424294247237
-12.3245419618567,-28.7987076765429
3.84568968398928,-14.547210247755
-15.6287168314478,-27.4876783299485
-16.3664766075949,-18.0421419185456
-2.22937316176558,-9.78563949362049
-0.951583578101502,-7.11265084973753
0.0683304583088954,-7.53775034257952
1.82336149808351,-10.4710709479838
1.2303652815521,-10.2147336994962
-0.355591676908764,-9.44791478344749
2.30773051391004,42.8965523647711
-1.44140294996878,-5.2428831444146
-24.9043226122912,-21.1558263619582
1.10589386309854,-9.78194838871631
-22.4953919095645,-20.891424447979
-1.45296713325816,-2.39412044292752
-1.41266278101281,-5.38625113631899
3.68084354801584,-12.9089827623947
-19.1626521248452,-28.1318634940433
-1.30623163211593,-1.93273752302219
30.1600509540962,-38.2672712022556
24.0049172512899,-9.06942052347655
-0.62771160258991,-5.66262523505684
-15.6409843455458,-18.7120430339103
-19.0307301237217,-30.3759138364289
12.4983325387381,-38.3261508651369
-2.89667780375236,-37.092551110316
22.1976682653403,9.93011690538125
-32.4286026799377,-8.95652475832772
-11.5270216224049,-22.7761276345825
28.2448709939106,-35.9345981799786
8.54878455135405,-30.1738949099375
1.09278231208489,-9.69751440401194
-22.0290725251434,-17.7150085381279
-15.9545618231415,-27.6552080062085
-16.0260289088067,-22.3824443920688
-25.1670542915093,-25.260898235252
-14.8339732181069,-24.800175745642
-31.4543015441232,-10.1581304307436
-32.7864894551676,-4.42782400212078
-21.5986332015056,-20.6729512768117
-10.5721355954876,-20.3918678907317
9.89840249909826,20.9910786707286
4.05320310563895,21.1404842012029
24.9711879508498,-2.28413213961755
3.22911276699199,-50.266113420646
9.40724628020641,30.6021187823293
2.79827323908328,21.1366289276174
12.8052617194116,6.25486625884369
16.3715612150156,15.3850707552595
23.4024433574622,-20.9267767320233
-19.5104267039796,42.7733842805831
3.48028453913212,19.2076831633163
3.49911306876931,13.0833169425656
-13.7294149224858,31.6767346146823
-14.9618587498875,24.5450313691418
-45.9354206977145,-18.2469913116799
-48.3502575842755,-14.1172046283666
-47.5425560721866,-18.8422321642288
-4.11231558523589,33.2221224063392
23.4075820142111,-5.212151738236
-45.296533080749,-17.7719193738297
14.7014009583418,7.31809019836033
6.29318152037214,-24.0889348121089
-14.8936457469341,25.5496259962468
2.26982574129443,30.1654836800251
-15.3220142395912,32.4678871019922
-13.9774644502246,31.525303378286
5.39602775316684,35.4387304082894
-19.9061258813248,44.7469928584343
-18.4514792931081,31.8406868367942
-15.9162054967822,29.8549118558507
5.81250247955018,36.6166018008051
-8.76052222707477,15.9485799455024
-18.3752433749588,32.6579584508973
14.3021265924309,6.0368381517326
13.2388573303545,17.0782775463403
23.7580362594064,-15.8047038795195
-14.3637361546269,41.6451845653345
5.98966092919905,35.5972174069478
-20.412795764347,43.9759372440676
26.4411891842453,-20.5923295890015
-15.0918465931493,44.8037125885941
31.4768068903322,-14.4658067497017
6.84673281200998,17.7308418539779
6.15256817485969,23.2248518341582
-10.0484270314997,23.8492973830471
-13.5462608472759,32.3992686735606
-15.3861366441699,40.3377585974682
-8.84624600231253,23.1964184097974
-19.4902461296186,42.9589014180263
-7.94010330599565,28.72962355628
-20.4040679280112,35.3670939900103
9.46590948984541,30.6584634478298
30.9726449116052,-14.3586286779255
3.92866563111262,19.0333936515588
-5.47737644287063,16.9585080845444
-4.30057971081774,45.1262820193675
-14.2201545810354,40.5506477466263
-40.8087465170423,16.169723851603
-35.3364084221579,-3.87525207012046
-39.2231908615605,-6.28926998877427
-32.9540543597666,-4.39955292630011
-41.0295988161694,20.0535282775284
-48.7372737446517,2.55433829156688
-48.0019437723153,2.2755183410972
-32.7227546425523,-34.4238342621597
-41.5544028234875,21.4597172506289
-48.3725195081005,2.48332036902787
-46.1502120524593,-3.86997492520824
-42.9153361272978,22.0716366004482
-48.749612902151,2.24789305207659
-47.739220559249,4.86977437211366
9.51817208669124,1.58783644817638
23.1478195611196,-23.0513474938878
8.35647627996202,3.39190975078166
-10.3490124250267,39.5683253874068
8.58927216614776,3.47223410944548
21.4213301147895,9.94588394008415
10.1932910567145,-3.42362371525029
15.3987944794353,-0.79243072254356
21.3496025557928,10.0706922736544
-11.9384608314461,44.4455491415517
12.5870615303297,-7.13763580615274
-10.1345070357311,39.0941229880121
9.25824221509258,-2.21473676887705
-12.5940246290833,49.2917178065472
9.83822867320275,2.29272847618324
