"y1","y2","rnaseq_profile_id","sampling_region","sources","kmean_1","kmean_2","kmean_3","kmean_4","kmean_5","kmean_6","kmean_7","kmean_8","kmean_9","kmean_10","kmean_11","kmean_12","kmean_13","kmean_14","kmean_15","kmean_16","kmean_17","kmean_18","kmean_19","kmean_20","louvain_k30"
-1.0499787255907,26.4647102360184,523912828,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
6.0158663159106,21.9564154982703,523912830,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
22.0252879258686,-10.9917471806868,523912832,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,7
24.0226701271588,-7.16204002776512,523912834,"Mouse VISp - L1","VIS",1,1,1,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
22.7237832294137,-8.48168446182744,523912836,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,7
18.1315871765011,-9.90377294649099,523912838,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,7
7.15409235510175,1.33044756104636,523912841,"Mouse VISp - L6","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
4.68421424971346,26.3959765288688,523912843,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
-1.54242048406207,18.6525158532364,523912845,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
4.71041211422765,3.865702310475,523912847,"Mouse VISp - L6","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
-0.898288386461199,26.2664130207029,523912849,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,10
9.52477205183194,0.847162947081619,523912851,"Mouse VISp - L6","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
-1.92043265377897,16.5545472359543,523912854,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
-25.7472935642112,16.9000839275373,523912857,"Mouse VISp - L6","VIS",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-3.73921271840325,22.1571161640939,523912859,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
3.00132873415248,28.406042548863,523912861,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
15.3562774233696,6.35652560063658,523912864,"Mouse VISp - L6","VIS",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
1.70482247285576,27.1275895145739,523912868,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
3.65227396786302,29.7331784683244,523912871,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
3.03755030778718,29.7007970427457,523912873,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
1.47422185314967,27.7060536756806,523912875,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
34.9366793421363,-13.1567658120161,523912877,"Mouse VISp - L6","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
2.50283274586964,27.4447459858479,523912879,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
7.91386269191662,23.0632757595537,523912881,"Mouse VISp - L6","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
-2.21958654139217,13.4217471796755,523912883,"Mouse VISp - L6","VIS",1,1,1,3,3,2,3,6,8,2,2,10,1,4,4,10,4,14,1,13,11
10.1325439398406,0.858166057960266,523912885,"Mouse VISp - L6","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
9.78220876516727,0.598189980589308,523912887,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
6.25914840508343,-6.88887106648428,523912889,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
4.41000898667383,0.884781142340484,523912891,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
4.35099601252535,0.874935291441218,523912893,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
26.5054126178764,-9.40002425692004,523912895,"Mouse VISp - L2/3","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
7.97045398162163,-6.66422391900654,523912897,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
33.667936161327,-16.123446555384,523912899,"Mouse VISp - L2/3","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
8.9579118645422,-3.6710152088916,523912901,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
11.3686195571976,7.19404537110472,523912903,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
6.42129416845022,-5.14190041988412,523912905,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
28.8215527768745,-14.2138281508042,523912907,"Mouse VISp - L2/3","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
23.7946581821112,-10.9824733553387,523912909,"Mouse VISp - L2/3","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
11.6442326296284,8.06596137098199,523912911,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
5.49289339223058,-4.53472244956929,523912913,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
32.2951007986583,-13.0275163313222,523912915,"Mouse VISp - L2/3","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
15.808530037853,1.05733158945931,523912917,"Mouse VISp - L2/3","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
-2.62946710027515,19.1293480615074,523912919,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
9.51699449605605,23.7855176381944,523912921,"Mouse VISp - L5","VIS",1,1,2,3,3,2,1,7,5,8,4,1,11,8,7,9,13,14,1,13,10
3.66187240348044,25.6899351468002,523912923,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
8.27862796056353,27.8604729939827,523912925,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
5.76746848876959,28.45073358501,523912928,"Mouse VISp - L5","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
35.4212955412,-12.8846722756831,523912931,"Mouse VISp - L4","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
8.2290211292336,23.1527673528733,523912933,"Mouse VISp - L4","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
7.73760047900371,-0.747277054364051,523912935,"Mouse VISp - L4","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
5.53700630106905,29.7372875618502,523912937,"Mouse VISp - L4","VIS",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
8.64051378917135,1.46677741072772,523912939,"Mouse VISp - L4","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
15.6837158829174,0.620521372171321,523912944,"Mouse VISp - L4","VIS",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
12.3549344942086,6.32871474459042,523912946,"Mouse VISp - L4","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
26.3251282042706,-9.93128036354903,523912948,"Mouse VISp - L1","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
28.4694673424844,-7.08301269598983,523912950,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,12,13,15,15,7
26.7514343883867,-11.6533109845775,523912953,"Mouse VISp - L1","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
28.4889188444015,-10.5828633380922,523912955,"Mouse VISp - L1","VIS",1,1,1,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
21.5918578943611,-11.3443090573074,523912957,"Mouse VISp - L1","VIS",1,1,2,3,3,2,1,7,4,1,7,7,8,5,6,16,12,6,15,15,7
25.3930259678387,-8.26973871465409,523912959,"Mouse VISp - L1","VIS",1,1,2,1,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
21.7594533052671,-5.63742475380978,523912961,"Mouse VISp - L1","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
24.7425988663888,-11.2792339968905,523912963,"Mouse VISp - L1","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
30.1139616733414,-9.23319817461958,523912965,"Mouse VISp - L1","VIS",1,1,1,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
27.1334149652411,-7.4061337861572,523912967,"Mouse VISp - L1","VIS",1,1,2,3,3,2,1,7,5,1,7,7,8,5,6,16,12,6,15,15,7
21.6309100269005,-8.2374705636936,523912969,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,4,1,7,7,8,5,6,16,12,6,15,15,7
24.7266838259632,-8.34284977254229,523912971,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,6,16,12,6,15,15,7
22.9063591122412,-10.2526489401713,523912989,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,7
23.411391693456,-10.4336333068764,523912991,"Mouse VISp - L1","VIS",1,1,2,3,3,2,1,7,4,1,7,7,8,5,6,16,12,6,15,15,7
21.7303644637157,-11.4139238136672,523912993,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,6,16,13,6,17,1,7
26.5298262577896,-7.02661433531895,523912995,"Mouse VISp - L1","VIS",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
21.9848918381975,-10.1830732192929,523912997,"Mouse VISp - L1","VIS",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,7
23.2873534342937,-12.2119842546618,523912999,"Mouse VISp - L1","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,1,6,9,2,11,14,7
23.3715763829906,-7.5651372820973,523913001,"Mouse VISp - L1","VIS",1,1,1,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
31.7252071863462,-17.3524305974483,523913003,"Mouse VISp - L1","VIS",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
-18.7528209412702,-6.40008581663865,523913005,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,8,13
14.8704583444927,-26.0474456015677,523913007,"Mouse VISp - L5","VIS",1,1,2,3,3,2,1,7,5,3,3,6,4,7,11,12,5,5,3,3,18
17.7002043989835,-32.4666015521715,523913009,"Mouse VISp - L5","VIS",1,1,3,3,3,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
-10.5221588129335,-15.6047274361055,523913011,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,8,6,7,9,11,2,10,3,2,17,17,6,7,8
13.7997683065052,-28.5156936522879,523913013,"Mouse VISp - L5","VIS",1,1,2,3,3,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
1.7842281914573,-28.7825877174754,523913015,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,5,3,4,10,11,12,11,5,1,2,15,16,5,1
15.238015917553,-33.7550951504227,523913017,"Mouse VISp - L5","VIS",1,2,1,3,2,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
14.634153879656,-24.5958619552784,523913019,"Mouse VISp - L5","VIS",1,1,2,1,3,2,1,7,5,3,3,6,4,7,11,12,13,5,17,1,18
-14.9457475657104,-7.66188435087605,523913021,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,11,16,15,16,8,19
15.5099379458764,-26.5380786937733,523913023,"Mouse VISp - L5","VIS",1,1,2,3,3,2,1,7,5,3,3,6,4,7,11,12,5,5,3,3,18
-13.7158373885251,-19.4863996690857,523913025,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,5,3,7,9,11,2,10,3,2,17,17,6,7,8
18.520329413691,-30.8830561440619,523913027,"Mouse VISp - L5","VIS",1,1,2,1,3,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
-16.8492347220089,-8.63510885924203,523913029,"Mouse VISp - L5","VIS",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,11,16,15,16,6,17
17.0885335469995,-34.3196498282684,523913031,"Mouse VISp - L5","VIS",1,1,2,3,3,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
11.8525576777523,-28.1061469593867,523913033,"Mouse VISp - L5","VIS",1,1,2,3,3,2,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
13.9386151637591,-33.5821985119453,523913035,"Mouse VISp - L5","VIS",1,2,1,3,5,1,4,8,6,3,3,6,4,7,11,12,5,5,3,3,18
14.4792571279345,-7.38745675612668,523919114,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
16.5778097770437,-0.606926097390585,523919116,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
18.2832656902914,2.54316880381677,523919118,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,1,6,9,2,11,14,12
-0.701627705700048,34.3881997625981,523919120,"Mouse ALM - L2/3","ALM",1,2,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
13.2752005692743,-5.31366923826741,523919122,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
17.3509962671667,0.127418998501446,523919124,"Mouse ALM - L2/3","ALM",1,1,1,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
32.3415935969444,-15.9366188755636,523919126,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
3.04895973194186,3.02023620972699,523919128,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
30.4929995689878,-4.46122726592179,523919130,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
34.3194452764596,-14.9317499696132,523919132,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
14.5530946657861,4.36617168918904,523919134,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
9.85010332864696,-1.979986671204,523919137,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
12.7882555896751,-5.48209863196417,523919139,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
5.54483307788637,3.19951414635255,523919142,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
14.6927524589411,-4.24989487294048,523919144,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,13,2,17,1,12
35.1746217305542,-15.0914501181797,523919146,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
12.8022561559012,7.23514938367485,523919149,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
16.1398209419982,-3.40704930886627,523919153,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
30.5553704294056,-11.8855346633064,523919155,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
9.89770552335266,5.71485125604124,523919157,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
27.2412767931638,-11.2544492600908,523919159,"Mouse ALM - L2/3","ALM",1,1,1,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
4.8237933223304,28.7488548216173,523919161,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
-11.4581677719972,17.91874514939,523919163,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
31.3545026579115,-11.0084239853974,523919165,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
12.5251642229214,7.13052122657002,523919167,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
-3.18428994041105,20.056489824315,523919169,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
16.0777711500998,0.180828555422559,523919171,"Mouse ALM - L2/3","ALM",1,1,2,3,3,2,1,7,5,8,4,1,11,8,1,6,9,2,11,14,12
1.03084688234469,33.1637027696825,523919173,"Mouse ALM - L2/3","ALM",1,2,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
-4.99796333577067,18.500618392209,523919175,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
3.2015381390694,30.7001534038835,523919177,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
31.0094217436301,-10.5301144740688,523919179,"Mouse ALM - L2/3","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
9.10571313693833,5.08280641106916,523919181,"Mouse ALM - L2/3","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
6.38208153902563,25.261039872971,523919183,"Mouse ALM - L6","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
6.21506689256281,26.5271717118559,523919185,"Mouse ALM - L6","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
34.7671408756158,-14.2875770891682,523919187,"Mouse ALM - L6","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
7.09866958678752,15.324503995008,523919190,"Mouse ALM - L6","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,14,17,1,10
29.3610872106176,-8.89292935517576,523919192,"Mouse ALM - L6","ALM",1,1,2,3,3,2,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
5.3262083118729,23.7779759590064,523919194,"Mouse ALM - L6","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
7.9536430870109,24.0255751159252,523919196,"Mouse ALM - L6","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
0.260854224182414,31.8130176354005,523919198,"Mouse ALM - L6","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
16.8097924597091,-32.6311132367012,523919200,"Mouse ALM - L5","ALM",1,1,1,3,5,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
1.96390529009578,31.3600276516517,523919202,"Mouse ALM - L5","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,10
-36.4158559428092,14.2657533125082,523919204,"Mouse ALM - L5","ALM",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,3
-32.8196566968651,-5.94895361851316,523919206,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-21.528665291108,-3.94667498327675,523919210,"Mouse ALM - L5","ALM",1,2,3,2,2,1,7,8,6,7,9,2,10,13,2,4,8,16,14,7,13
32.5155695597159,-12.3234723594497,523919212,"Mouse ALM - L5","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
7.98290994353157,23.1767012623784,523919214,"Mouse ALM - L5","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
-8.24139054933868,21.4495585796375,523919216,"Mouse ALM - L5","ALM",1,1,1,3,5,4,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
18.7827788915706,-30.3033778635824,523919220,"Mouse ALM - L5","ALM",1,2,3,2,3,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
15.1381016203692,-27.2969800050944,523919223,"Mouse ALM - L5","ALM",1,1,2,3,3,2,1,8,6,3,3,6,4,7,11,12,5,5,3,3,18
29.7348267598722,-11.6125534070097,523919225,"Mouse ALM - L5","ALM",1,1,1,3,5,4,4,4,4,1,7,7,8,5,6,16,12,6,15,15,7
-22.9694496694245,-0.476359825902281,523919227,"Mouse ALM - L5","ALM",1,2,3,2,2,1,7,8,6,7,9,2,10,13,2,4,8,16,14,8,13
10.6129643788171,-1.8599477978817,523919229,"Mouse ALM - L5","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
-36.5284623170788,13.0265944447676,523919231,"Mouse ALM - L5","ALM",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,3
-5.07816217757539,-8.39087412972493,523919233,"Mouse ALM - L5","ALM",1,1,3,2,2,1,7,8,6,7,9,2,10,13,2,4,8,16,14,18,19
-15.0700233088903,0.294826339144659,523919235,"Mouse ALM - L5","ALM",1,1,3,2,3,1,7,8,6,7,9,2,10,13,2,4,8,16,14,18,19
15.75039634134,-33.050473856168,523919253,"Mouse ALM - L5","ALM",1,1,3,3,5,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
5.86745738499831,26.9555036009193,523919255,"Mouse ALM - L5","ALM",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,14,1,13,10
-30.8506188717643,-8.74764306016124,523919257,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-28.4096207474071,-1.12806538642274,523919259,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,8,6,7,9,5,13,6,15,8,11,7,4,12,13
-2.4342970317428,15.6951343932616,523919261,"Mouse ALM - L5","ALM",1,1,2,3,3,2,3,6,8,2,2,10,1,4,4,10,4,9,8,10,11
-22.5656948358937,-10.542667116675,523919263,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,6,17
-27.1797579821154,-0.584670112241088,523919265,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,8,13
-26.6047976247683,23.216253172059,523919267,"Mouse ALM - L5","ALM",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-26.1016136539723,-2.07008660543477,523919269,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,8,13
-31.0132582846923,-1.05686741775649,523919271,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-26.0906505764072,-5.23768012163848,523919273,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
11.8433172740056,-2.32071590655561,523919275,"Mouse ALM - L5","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,12
-33.3565721519603,-2.45449527780094,523919277,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-30.0620573639648,-3.66048945184956,523919279,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-16.928532677374,-11.162651811837,523919281,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,11,16,4,7,6,17
-21.70474780826,-0.555338877567325,523919283,"Mouse ALM - L5","ALM",1,2,3,2,2,1,7,5,3,7,9,2,10,13,2,4,8,12,18,8,13
13.2387721949361,-29.78918770022,523919285,"Mouse ALM - L5","ALM",1,1,3,3,2,1,7,8,6,3,3,6,4,7,11,12,5,5,3,3,18
-26.3589542929575,-0.269952889593469,523919287,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-28.4603697350357,-4.04401623284302,523919289,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-28.2281871274784,-0.869693981870367,523919291,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-24.8069547268797,-4.30490068403924,523919294,"Mouse ALM - L5","ALM",1,2,3,2,2,1,7,5,3,7,9,2,10,13,2,8,11,7,4,8,13
-33.5182344654681,-4.85989000357857,523919297,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-26.1744228920244,-0.337868881954753,523919299,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-32.3770646794363,-1.11623148836304,523919301,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
-28.2353912297038,-0.951679581497953,523919303,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,7,4,12,13
8.41373172602038,5.80983660980463,523919305,"Mouse ALM - L5","ALM",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,12
-33.6180088738875,-2.78115987415563,523919310,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,8,11,4,7,12,13
-22.0052399456757,-10.4887356119898,523919312,"Mouse ALM - L5","ALM",1,2,3,2,2,3,2,5,3,4,10,5,13,6,15,11,16,4,7,6,17
